순번,프레스명,작업일자,주/야간,수주번호,시리얼번호,할당가열로,장입가열로,수주치수,사내재질,단조작업내역,비고,강종,수량,투입중량,투입수량,원단위가스량
5158,P8,2020-04-22,주간,200323-19476-004,"001,002,003,004","16,14",가열로16호기,4028.00 X 3630.00 X 140.00,TWS355,"1262*450*420
30/30/25",SLAB,CARBON,0,3568,4,40.84
5159,P8,2020-04-22,주간,200323-19476-005,"001,002,003,004","16,14",가열로16호기,4028.00 X 3630.00 X 140.00,TWS355,"1262*450*420
30/30/25",SLAB,CARBON,0,3568,4,40.84
5160,P8,2020-04-22,주간,"200408-19168-002
시편",001,"16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1053*450*350
25/25/37(시)",SLAB,CARBON,0,1817,1,40.05
5161,P8,2020-04-22,주간,200408-19168-002,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024","16,14",가열로14호기,3400.00 X 3120.00 X 107.00,TWS355,"1039*450*345
25/25/30",SLAB,CARBON,0,1817,23,40.05
5162,P8,2020-04-22,주간,200116-19476-006,"004,005,006,007","16,14",가열로16호기,3258.00 X 3010.00 X 395.00,S355NL,"1262*450*565
25/25/25",Φ800 R/B,CARBON,0,4837,4,55.36
5163,P8,2020-04-22,주간,200312-99914-027,"004,005,006","16,14",가열로14호기,4300.00 X 3810.00 X 150.00,TWS355,"1428*450*450
30/30/35",SLAB,CARBON,0,5088,3,112.14
5164,P8,2020-04-22,주간,"200211-19925-001
<초긴급건>","001,002","16,14",가열로16호기,3852.00 X 3584.00 X 182.00,TW 42CrMo4M,"1220*450*420
20/51/30","톱절단
Φ600 R/B",ALLOY,0,3281,2,37.55
5165,P8,2020-04-22,주간,"200214-19925-001
<초긴급건>","001,002","16,14",가열로16호기,3852.00 X 3584.00 X 182.00,TW 42CrMo4M,"1220*450*420
20/51/30","톱절단
Φ600 R/B",ALLOY,0,3281,2,37.55
5166,P8,2020-04-22,주간,"200220-19925-001
<초긴급건>","001,002","16,14",가열로16호기,3852.00 X 3584.00 X 182.00,TW 42CrMo4M,"1220*450*420
20/51/30","톱절단
Φ600 R/B",ALLOY,0,3281,2,37.55
5167,P8,2020-04-22,주간,200310-19004-002,"001,002","16,14",가열로14호기,1500.00 X 1100.00 X 297.00,TW 266M Gr2,"1101*450*385
25/25/25",R/BLOOM,CARBON,0,1162,2,25.61
5168,P8,2020-04-22,야간,200323-19476-006,"001,002,003,004","12,15",가열로12호기,3670.00 X 3320.00 X 110.00,TWS355,"1094*450*400
25/25/30",SLAB,CARBON,0,2413,4,38.05
5169,P8,2020-04-22,야간,200323-19476-007,"001,002,003,004","12,15",가열로12호기,3670.00 X 3320.00 X 110.00,TWS355,"1094*450*400
25/25/30",SLAB,CARBON,0,2413,4,38.05
5170,P8,2020-04-22,야간,"200408-19168-003
시편",001,"12,15",가열로15호기,4300.00 X 3970.00 X 107.00,TWS355,"1150*450*420
30/30/37(시)",SLAB,CARBON,0,2764,1,45.54
5171,P8,2020-04-22,야간,200408-19168-003,"002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,023,024","12,15",가열로15호기,4300.00 X 3970.00 X 107.00,TWS355,"1139*450*415
30/30/32",SLAB,CARBON,0,2764,23,45.54
5172,P8,2020-04-22,야간,200116-19476-002,001,"12,15",가열로12호기,4025.00 X 3607.00 X 125.00,TWS355,"1279*450*415
30/30/37(시)",SLAB,CARBON,0,3374,1,53.2
5173,P8,2020-04-22,야간,200116-19476-002,"002,003,004,005,006,007","12,15",가열로12호기,4025.00 X 3607.00 X 125.00,TWS355,"1257*450*400
30/30/25",SLAB,CARBON,0,3374,6,53.2
5174,P8,2020-04-22,야간,200116-19476-003,"001,002,003,004,005,006,007","12,15",가열로12호기,4025.00 X 3607.00 X 125.00,TWS355,"1257*450*400
30/30/25",SLAB,CARBON,0,3374,7,53.2
5175,P15,2020-04-22,주간,200331-17035-001,1,"20,19,18",가열로20호기,"1895.00 X 1140.00 X 8140.00
",TWS355,"4/21 20시 입고 예정(열괴) 
4/22 주간작업분",20호기,CARBON,1,110879,1,72.75
5176,P15,2020-04-22,주간,200212-15226-008,"3,4","20,19,18",가열로20호기,"3684.00 X 0.00 X 248.00
",TWS355,"2,3차작업(마무리)  시방서 참고
자리 비워 둘 것",20호기,CARBON,2,29900,2,19.62
5177,P15,2020-04-22,주간,200228-19503-006,"3,4","20,19,18",가열로19호기,"1060.00 X 0.00 X 7330.00
",S45C,2차작업 시방서참고  ,19호기,CARBON,2,27850,2,49.25
5178,P15,2020-04-22,주간,200422-011,"1,2","20,19,18",가열로19호기,"COG
",F22,"4/21 18시 입고 예정(열괴)  COG
코깅후 열처리 실시",19호기,,2,25100,2,44.39
5179,P15,2020-04-22,주간,200331-19157-001,1,"20,19,18",가열로19호기,"7558.00 X 7273.00 X 514.00
",F22,"4/22 02시 입고 예정(열괴)
4/23 주간작업분",19호기,ALLOY,1,40600,1,71.8
5180,P15,2020-04-22,주간,200418-99010-001,1,"20,19,18",가열로18호기,"SQ2000 X 695 X 650
",SKT4,"R 360 상부 다이 4/20 야간 투입
현치수 : 1500 X 1295 X 960",18호기,ALLOY,1,14600,1,28.42
5181,P15,2020-04-22,주간,"200123-17035-002
R/STOCK",1,"20,19,18",가열로18호기,"725.00 X 0.00 X 10805.00
",SF490VM1,"4/20 투입(냉괴) 절단반 시방서 참고
4/22 야간작업분",18호기,CARBON,1,47600,1,92.67
5182,P15,2020-04-22,주간,200212-15226-008,"5,6","20,19,18",가열로18호기,"3684.00 X 0.00 X 248.00
",TWS355,4/22 야간작업분  자리 비워 둘 것,18호기,CARBON,2,29900,2,58.21
5183,P15,2020-04-22,주간,200419-99010-001,1,"20,19,18",가열로18호기,"SQ1310 X 695 X 610
",SKT4,"R 360 하부 다이 4/20 야간 투입
현치수 : 1500 X 1295 X 960",18호기,ALLOY,1,10300,1,20.05
5184,P15,2020-04-22,야간,"200123-17035-002
R/STOCK",1,"18,17,06",가열로18호기,"725.00 X 0.00 X 10805.00
",SF490VM1,4/20 투입(냉괴) 절단반 시방서 참고,18호기,CARBON,1,47600,1,14.99
5185,P15,2020-04-22,야간,200212-15226-008,"5,6","18,17,06",가열로18호기,"3684.00 X 0.00 X 248.00
",TWS355,2차작업 시방서 참고,18호기,CARBON,2,29900,2,9.42
5186,P15,2020-04-22,야간,200303-77950-039,1,"18,17,06",가열로17호기,"8140.00 X 7744.70 X 644.80
",A266MGr2,"2차작업  내경 스카핑 요청  4/21 투입
절단반 보관중  3760*2500*950",17호기,CARBON,1,50000,1,33.7
5187,P15,2020-04-22,야간,200417-99010-002,1,"18,17,06",가열로17호기,"2895SQ X 2080SQ X 295T 
",SCM430,"4/22 06시 입고 예정(열괴)
4/23 야간작업분",17호기,ALLOY,1,51600,1,34.78
5188,P15,2020-04-22,야간,200417-99010-002,2,"18,17,06",가열로17호기,"2895SQ X 2080SQ X 295T 
",SCM430,"4/22 06시 입고 예정(열괴)
4/23 야간작업분",17호기,ALLOY,1,51600,1,34.78
5189,P15,2020-04-22,야간,200310-15226-003,1,"18,17,06",가열로6호기,"3334.00 X 0.00 X 85.00
",A266MGr2,"1000 R/BLOOM   1차작업
작업 방향 바꿔서 실시  사용소재 통보",6호기,CARBON,1,10900,1,61.46
5190,P15,2020-04-22,야간,200310-15226-004,1,"18,17,06",가열로6호기,"3334.00 X 0.00 X 85.00
",A266MGr2,"1000 R/BLOOM   1차작업
작업 방향 바꿔서 실시  사용소재 통보",6호기,CARBON,1,10900,1,61.46
5191,P15,2020-04-22,야간,200303-15200-003,1,"18,17,06",가열로6호기,"5147.20 X 4682.20 X 522.80
",TWS355,"1000 R/BLOOM   사용소재 통보
눕혀서 투입",6호기,CARBON,1,19750,1,111.36
5192,P15,2020-04-22,야간,200303-15200-004,1,"18,17,06",가열로6호기,"5147.20 X 4682.20 X 522.80
",TWS355,"1000 R/BLOOM   사용소재 통보
눕혀서 투입",6호기,CARBON,1,19750,1,111.36
5193,P15,2020-04-22,야간,200303-15200-005,1,"18,17,06",가열로6호기,"5147.20 X 4682.20 X 522.80
",TWS355,"1000 R/BLOOM   사용소재 통보
눕혀서 투입",6호기,CARBON,1,20740,1,116.95
5194,P15,2020-04-22,야간,200313-19042-004,"3,4","18,17,06",가열로6호기,"4300.00 X 3625.00 X 245.00
",S355NL,380T,6호기,CARBON,2,10270,2,57.91
5195,P15,2020-04-22,야간,200331-19157-001,1,"18,17,06",가열로18호기,"7558.00 X 7273.00 X 514.00
",F22,"투입완료  COG 4/22 주간조에서 이동
4/23 주간작업분",18호기,ALLOY,1,40600,1,12.79
5196,P5,2020-04-23,주간,"200318-19569-002
2/2차작업","001,002","01,02",가열로5호기,"806.45SQ X 1012.83SQ X 1270.00T
",TW 350LF2,"60/70/150 S/N:001-002  도면참고
866.45SQ X 1082.83SQ X 1420T","4/22 P5주
1차작업분",CARBON,2,11190,2,111.42
5197,P5,2020-04-23,주간,"200205-19922-002
2/2차작업","006,007,008","01,02",가열로5호기,"1797.05 X 0.00 X 228.60
",TW F304L,"50/45 S/N:006-008
1847.05 X 273.6   가우징후 재투입","4/21 P5주
2차작업분",SUS 304,3,6050,3,60.24
5198,P5,2020-04-23,주간,200319-19004-001,001,"01,02",가열로5호기,"1630.00 X 452.00 X 495.00
",TW S25C,"38/152/30 S/N:001
1668 X 300 X 525   단조수정(UT불량)","R/BLOOM
Φ1000",CARBON,1,8980,1,89.42
5199,P5,2020-04-23,주간,200319-19004-002,001,"01,02",가열로5호기,"1630.00 X 452.00 X 495.00
",TW S25C,"38/152/30 S/N:001
1668 X 300 X 525   단조수정(UT불량)","R/BLOOM
Φ1000",CARBON,1,8980,1,89.42
5200,P5,2020-04-23,주간,200311-19133-005,001,"01,02",가열로3호기,"2704.00 X 1937.24 X 335.00
",TW 266MGr2,"86/20/20 S/N:001-002 정H/R 동시작업
1839*500*470   단조비 확보.","400T
SLAB",CARBON,2,9610,1,160.48
5201,P5,2020-04-23,주간,200311-19133-007,001,"01,02",가열로3호기,"2704.00 X 1937.24 X 335.00
",TW 266MGr2,"86/20/20 S/N:001-002 정H/R 동시작업
1839*500*470  단조비 확보.","400T
SLAB",CARBON,2,9610,1,160.48
5202,P5,2020-04-23,주간,200312-99914-037,"001,002,003,004,005,006","01,02",가열로3호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-006
1432*450*450","300T
SLAB",CARBON,6,5430,6,90.68
5203,P5,2020-04-23,야간,200423-051,"001,002,003,004","03,04",가열로4호기,"280.00 X 0.00 X 295.00
",TW 4340 M1,"COG 310 X L
P5소재 코깅 (200325-15135-001)","열처리예열
Φ600 R/B",,4,3600,4,100.53
5204,P5,2020-04-23,야간,200423-052,001,"03,04",가열로4호기,"480.00 X 0.00 X 1210.00
",TW 4340 M1,"COG 520 X L  업셋팅 후 코깅할것 UT주의.
P5소재 코깅 (200325-15135-002)","열처리예열
Φ600 R/B",,1,4500,1,125.67
5205,P5,2020-04-23,야간,"200212-15045-002
1/2차작업","003,004,005,006,007,008","03,04",가열로4호기,"956.00 X 0.00 X 618.00
",TW S20CrMoVS,S/N:003-008 시방서참고 PISTON CROWN,"P5 예열
400T",ALLOY,6,4240,6,118.41
5206,P5,2020-04-23,야간,200312-99914-038,"001,002,003,004,005,006","03,04",가열로1호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-006
1432*450*450","300T
SLAB",CARBON,6,5430,6,104.69
5207,P5,2020-04-23,야간,가열로다이,"001,002","03,04",가열로1호기,"SQ(450 X 450 X 4800)
",C-STEEL,R/M사용,"R/B 테일부
및 압탕",,2,8000,2,154.24
5208,P8,2020-04-23,주간,200116-19476-004,"001,002,003,004,005,006,007","16,14",가열로14호기,3667.00 X 3299.00 X 100.00,TWS355,"1097*450*385
25/25/30",SLAB,CARBON,0,2334,7,39.68
5209,P8,2020-04-23,주간,200116-19476-005,"001,002,003,004,005,006,007","16,14",가열로14호기,3667.00 X 3299.00 X 100.00,TWS355,"1097*450*385
25/25/30",SLAB,CARBON,0,2334,7,39.68
5210,P8,2020-04-23,주간,200326-19234-004,001,"16,14",가열로16호기,4423.00 X 4003.00 X 115.00,TWS355,"1221*450*480
30/30/37(시)",SLAB,CARBON,0,3491,1,40.65
5211,P8,2020-04-23,주간,200326-19234-004,"002,003,004,005,006,007","16,14",가열로16호기,4423.00 X 4003.00 X 115.00,TWS355,"1195*450*465
30/30/25",SLAB,CARBON,0,3491,6,40.65
5212,P8,2020-04-23,주간,"200220-19226-002
시편<긴급재제작>",001,"16,14",가열로16호기,4530.00 X 4130.00 X 120.00,TWS355,"1270*450*450
30/30/37(시)",SLAB,CARBON,0,3561,1,41.46
5213,P8,2020-04-23,주간,"200220-19226-002
긴급재제작","002,003,004,005,006,007,008,009,010,011,012,013,014","16,14",가열로16호기,4530.00 X 4130.00 X 120.00,TWS355,"1241*450*440
30/30/25",SLAB,CARBON,0,3561,13,41.46
5214,P8,2020-04-23,주간,200323-14059-001,001,"16,14",가열로14호기,4845.00 X 4668.00 X 165.00,TW SNCM439 R,"1298*450*540
105/125/40","톱절단
COG BAR",ALLOY,0,4883,1,83.02
5215,P8,2020-04-23,주간,200414-15129-001,001,"16,14",가열로14호기,1450.59 X 1276.00 X 460.00,TW SNCM439 R,"1010*450*555
45/65/90(시)","톱절단
COG BAR",ALLOY,0,2564,1,43.59
5216,P8,2020-04-23,주간,200414-15129-002,001,"16,14",가열로14호기,1450.59 X 1276.00 X 340.00,TW SNCM439 R,"952*450*445
45/65/50","톱절단
COG BAR",ALLOY,0,1900,1,32.3
5217,P8,2020-04-23,주간,200408-15133-001,"001,002","16,14",가열로14호기,2143.76 X 1645.92 X 322.58,TW 350LF2,"1359*450*430
20/20/20",히트확인,CARBON,0,4305,2,73.2
5218,P8,2020-04-23,주간,200316-15008-006,001,"16,14",가열로14호기,2709.00 X 2402.40 X 334.00,TW F304L,"1301*450*460
29/29/29","톱절단
Φ800 R/B",SUS 304,0,4213,1,71.63
5219,P8,2020-04-23,주간,200316-15008-010,001,"16,14",가열로14호기,2200.00 X 1984.00 X 461.20,TW F304L,"1133*450*690
35/35/155(시)","톱절단
Φ800 R/B",SUS 304,0,4592,1,78.08
5220,P8,2020-04-23,야간,200326-19234-002,"001,002,003,004,005,006,007","12,15",가열로12호기,3918.00 X 3532.00 X 100.00,TWS355,"1145*450*410
30/30/35",SLAB,CARBON,0,2766,7,55.51
5221,P8,2020-04-23,야간,200307-13134-002,"001,002,003,004,005,006,007,008","12,15",가열로15호기,3042.00 X 2410.00 X 185.00,TWS355,"1475*450*390
25/20/23","히트확인
Φ800 R/B",CARBON,0,4740,8,39.94
5222,P8,2020-04-23,야간,200307-13134-003,"001,002,003,004,005,006,007,008","12,15",가열로15호기,3042.00 X 2410.00 X 185.00,TWS355,"1475*450*390
25/20/23","히트확인
Φ800 R/B",CARBON,0,4740,8,39.94
5223,P8,2020-04-23,야간,200307-13134-004,"001,002,003,004,005,006","12,15",가열로12호기,2830.00 X 2454.00 X 210.00,TWS355,"1209*450*405
23/16/20","히트확인
Φ800 R/B",CARBON,0,3117,8,62.55
5224,P8,2020-04-23,야간,200307-13134-005,"001,002,003,004,005,006","12,15",가열로12호기,2465.00 X 2165.00 X 190.00,TWS355,"1087*450*345
23/16/20","히트확인
Φ800 R/B",CARBON,0,2067,8,41.48
5225,P15,2020-04-23,주간,200331-17035-001,1,"20,19,18,13",가열로20호기,"1895.00 X 1140.00 X 8140.00
",TWS355,투입완료  COG,20호기,CARBON,1,110879,1,58.97
5226,P15,2020-04-23,주간,200212-15226-008,"3,4","20,19,18,13",가열로18호기,"3684.00 X 0.00 X 248.00
",TWS355,3차작업 시방서 참고,20호기,CARBON,2,29900,2,8.31
5227,P15,2020-04-23,주간,200331-19157-001,1,"20,19,18,13",가열로18호기,"7558.00 X 7273.00 X 514.00
",F22,투입완료  COG,18호기,ALLOY,1,40600,1,11.28
5228,P15,2020-04-23,주간,200212-15226-008,"5,6","20,19,18,13",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,3차작업 시방서 참고,18호기,CARBON,2,29900,2,60.52
5229,P15,2020-04-23,주간,191127-15042-016,1,"20,19,18,13",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  눕혀서 투입",,CARBON,1,24000,1,48.58
5230,P15,2020-04-23,주간,191127-15042-017,1,"20,19,18,13",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,"1000 BLOOM  통째로 투입
1차작업  눕혀서 투입",,CARBON,1,24000,1,48.58
5231,P15,2020-04-23,주간,200212-15226-008,"7,8","20,19,18,13",가열로20호기,"3684.00 X 0.00 X 248.00
",TWS355,700T  1차작업  사용소재 통보,,CARBON,2,29900,2,15.9
5232,P15,2020-04-23,주간,200129-19968-002,1,"20,19,18,13",가열로13호기,"1635.00 X 830.00 X 155.00
",06X12H3Д,"4/23 10~14시 입고예정(열괴)
가열시방 참고  18호기로 이동",13호기,SUS,1,20600,1,20.41
5233,P15,2020-04-23,주간,200129-19968-003,1,"20,19,18,13",가열로13호기,"1645.00 X 820.00 X 930.00
",06X12H3Д,"4/23 10~14시 입고예정(열괴)
가열시방 참고  18호기로 이동",13호기,SUS,1,20600,1,20.41
5234,P15,2020-04-23,주간,200129-19968-007,1,"20,19,18,13",가열로13호기,"1635.00 X 830.00 X 155.00
",06X12H3Д,"4/23 10~14시 입고예정(열괴)
가열시방 참고  18호기로 이동",13호기,SUS,1,20600,1,20.41
5235,P15,2020-04-23,주간,200129-19968-001,1,"20,19,18,13",가열로13호기,"820.00 X 0.00 X 4035.00
",06X12H3Д,"4/23 10~14시 입고예정(열괴)
가열시방 참고  18호기로 이동",13호기,SUS,1,16350,1,16.2
5236,P15,2020-04-23,주간,200129-19968-006,1,"20,19,18,13",가열로13호기,"820.00 X 0.00 X 4035.00
",06X12H3Д,"4/23 10~14시 입고예정(열괴)
가열시방 참고  18호기로 이동",13호기,SUS,1,16350,1,16.2
5237,P15,2020-04-23,야간,200417-99010-001,1,"19,17,06",가열로17호기,"2895SQ X 2080SQ X 295T 
",SCM430,"투입완료  1차작업 12시이전 요청
단조치수 : 2850SQ X 335T X L",17호기,ALLOY,1,51600,1,74.07
5238,P15,2020-04-23,야간,200325-19133-001,1,"19,17,06",가열로17호기,"2200.00 X 0.00 X 1110.00
",A266MGr2,"400T  1,2차작업 시방서 참고
작업치수 : 3045X187",17호기,CARBON,1,16000,1,22.97
5239,P15,2020-04-23,야간,200325-19133-002,1,"19,17,06",가열로17호기,"2200.00 X 0.00 X 1110.00
",A266MGr2,"400T  1,2차작업 시방서 참고
작업치수 : 3045X187",17호기,CARBON,1,16000,1,22.97
5240,P15,2020-04-23,야간,200310-15226-003,1,"19,17,06",가열로6호기,"3334.00 X 0.00 X 85.00
",A266MGr2,2차작업 단조후 외경절단 ,6호기,CARBON,1,10900,1,30.88
5241,P15,2020-04-23,야간,200310-15226-004,1,"19,17,06",가열로6호기,"3334.00 X 0.00 X 85.00
",A266MGr2,2차작업 단조후 외경절단 ,6호기,CARBON,1,10900,1,30.88
5242,P15,2020-04-23,야간,190918-12321-026,1,"19,17,06",가열로6호기,"650.00 X 0.00 X 10161.00
",SF490V,700T  4/23 주간작업분,6호기,CARBON,1,30000,1,85
5243,P15,2020-04-23,야간,191226-17035-002,1,"19,17,06",가열로6호기,"1400.00 X 815.00 X 5310.00
",TWS355,"700T  4/23 주간작업분
HEAT NO. SA46616 ",6호기,CARBON,1,36200,1,102.56
5244,P15,2020-04-23,야간,200212-15226-008,"7,8","19,17,06",가열로19호기,"3684.00 X 0.00 X 248.00
",TWS355,"2,3차작업(마무리)  시방서 참고
자리 비워 둘 것",19호기,CARBON,2,29900,2,30.83
5245,P15,2020-04-23,야간,191127-15042-016,1,"19,17,06",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,2차작업  자리 비워 둘 것,19호기,CARBON,1,24000,1,24.74
5246,P15,2020-04-23,야간,191127-15042-017,1,"19,17,06",가열로19호기,"936.00 X 800.00 X 5320.00
",SA765GR4,4/24 주간작업분,19호기,CARBON,1,24000,1,24.74
5247,P15,2020-04-23,야간,200417-99010-002,2,"19,17,06",가열로17호기,"2895SQ X 2080SQ X 295T 
",SCM430,"투입완료  1차작업 12시이전 요청
단조치수 : 2850SQ X 335T X L",17호기,ALLOY,1,51600,1,74.07
5248,P5,2020-04-24,주간,"200212-15045-002
2/2차작업","003,004,005,006,007,008","03,05",가열로3호기,"956.00 X 0.00 X 618.00
",TW S20CrMoVS,S/N:003-008 시방서참고 PISTON CROWN,"4/23 P5야
1차작업분",ALLOY,6,4240,6,166.23
5249,P5,2020-04-24,주간,200331-19622-002,001,"03,05",가열로5호기,"1362.08 X 0.00 X 633.41
",TW F11,"55/45 S/N:001  단조비 많이줄것 도면참고
1417.08 X 678.41  Φ500 X 200L 반펀치제품","700T잔재
SA47360",ALLOY,1,8420,1,93.86
5250,P5,2020-04-24,주간,200408-15007-030,"001,002","03,05",가열로5호기,"2496.00 X 0.00 X 180.00
",TW 350LF2,"55/35 S/N:001-002
2551 X 215  1차,2차작업","400T
SLAB",CARBON,2,9050,2,100.89
5251,P5,2020-04-24,주간,200408-15007-035,"001,002","03,05",가열로5호기,"2272.00 X 0.00 X 180.00
",TW 350LF2,"55/35 S/N:001-002
2327 X 215  1차,2차작업","400T
SLAB",CARBON,2,7530,2,83.94
5252,P5,2020-04-24,주간,가열로다이,"001,002","03,05",가열로5호기,"SQ(450 X 450 X 5700)
",C-STEEL,P8사용 (14호기용),"R/B 테일부
및 압탕",,2,9600,2,107.02
5253,P5,2020-04-24,야간,"200330-15133-001
1/2차작업",001,"01,02,04",가열로1호기,"395.00 X 0.00 X 4836.00
",TW S45SU,S/N:001 시방서참고 SHAFT,"열처리예열
300T",CARBON,1,4750,1,61.52
5254,P5,2020-04-24,야간,"200212-15045-005
1/2차작업","001,002,003,004,005","01,02,04",가열로4호기,"986.00 X 0.00 X 1566.00
",TW S45SU,"S/N:001-005 CROSS HEAD
시방서참고   2번 작업","열처리예열
300T",CARBON,5,11360,5,83.16
5255,P5,2020-04-24,야간,200414-15622-001,001,"01,02,04",가열로1호기,"600.00 X 0.00 X 2430.00
",TW S45SU,"50/100 S/N:001  1차,2차작업
650 X 2530   제품 절단후 열처리할 것.","열처리예열
300T",CARBON,1,7250,1,93.9
5256,P5,2020-04-24,야간,"200129-19968-001
1/4차작업",001,"01,02,04",가열로2호기,"820.00 X 0.00 X 4035.00
",TW 06X12H3A,"S/N:001 시방서참고 SHAFT  두번작업
SUS630급 민감한재질. 다이예열할것","P15->P5이동
업셋팅후",SUS,1,16350,1,81.73
5257,P5,2020-04-24,야간,"200129-19968-006
1/4차작업",001,"01,02,04",가열로2호기,"820.00 X 0.00 X 4035.00
",TW 06X12H3A,"S/N:001 시방서참고 SHAFT  두번작업
SUS630급 민감한재질. 다이예열할것","P15->P5이동
업셋팅후",SUS,1,16350,1,81.73
5258,P5,2020-04-24,야간,200312-99914-039,"001,002,003","01,02,04",가열로1호기,"4300.00 X 3810.00 X 150.00
",TWS355,"30/30/35 S/N:001-003
1432*450*450","300T
SLAB",CARBON,3,5430,3,70.33
5259,P8,2020-04-24,주간,200326-19234-005,"001,002,003,004,005,006,007","16,14",가열로16호기,4423.00 X 4003.00 X 115.00,TWS355,"1195*450*465
30/30/25",SLAB,CARBON,0,3491,7,38.88
5260,P8,2020-04-24,주간,200326-19234-006,"001,002,003,004,005,006,007","16,14",가열로16호기,4678.00 X 4278.00 X 140.00,TWS355,"1268*450*515
35/35/30",SLAB,CARBON,0,4412,7,49.14
5261,P8,2020-04-24,주간,200326-19234-007,"001,002,003,004,005,006,007","16,14",가열로14호기,4678.00 X 4278.00 X 140.00,TWS355,"1268*450*515
35/35/30",SLAB,CARBON,0,4412,7,69.23
5262,P8,2020-04-24,주간,"200402-19226-012
시편",001,"16,14",가열로14호기,3669.00 X 3315.00 X 110.00,TWS355,"1115*450*410
25/25/37(시)",SLAB,CARBON,0,2435,1,38.21
5263,P8,2020-04-24,주간,200402-19226-012,"002,003,004,005,006,007,008","16,14",가열로14호기,3669.00 X 3315.00 X 110.00,TWS355,"1098*450*400
25/25/30",SLAB,CARBON,0,2435,7,38.21
5264,P8,2020-04-24,주간,200402-19226-013,"001,002,003,004,005,006,007,008","16,14",가열로14호기,3364.00 X 3068.00 X 95.00,TWS355,"1005*450*355
25/25/30",SLAB,CARBON,0,1715,8,26.91
