,에너지,시간(총),시간(0제외),시작온도,A_num,A_sum,A_max,C_num,C_sum,C_max,S_num,S_sum,S_max,H_A_num,H_A_sum,H_A_max,H_C_num,H_C_sum,H_C_max,H_S_num,H_S_sum,H_S_max,장입소재개수,장입중량총합,장입최대중량,열괴장입소재개수,열괴장입중량총합,열괴장입최대중량,민감소재장입개수,민감소재중량총합,민감소재최대중량,비민감소재장입개수,비민감소재중량총합,비민감소재최대중량,쉰시간,문열림횟수,drop,가열로번호,작업일자,주/야간,가열시작시간,요일,겹침여부,민감여부,직전 사이클 소재 수량,겹치는 소재 수량,강종종류,주말여부
386,232.7,1860,1800,688.3,6,89100,14850,3,20190,6730,0,0,0,0,0,0,0,0,0,0,0,0,9,109290,14850,0,0,0,0,0,0,9,109290,14850,16500,1,누락없음,5,2019-12-11,야간,2019-12-11 1:24,수,안겹침,0,11,0,AC,평일
387,937.6,5640,5340,795.0,6,80880,13480,0,0,0,0,0,0,0,0,0,1,18100,18100,0,0,0,7,98980,18100,1,18100,18100,0,0,0,7,98980,18100,1440,0,누락없음,2,2019-12-12,야간,2019-12-12 6:42,목,안겹침,0,7,0,AC,평일
388,1153.5,9720,9000,597.6,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,6780,0,누락없음,5,2019-12-12,야간,2019-12-12 4:07,목,안겹침,0,9,0,A,평일
389,497.3,2940,2700,830.6,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,0,0,0,6,80880,13480,720,0,누락없음,4,2019-12-12,주간,2019-12-11 18:56,수,안겹침,0,7,0,A,평일
390,554.8,3180,3060,791.4,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,1080,0,누락없음,4,2019-12-13,주간,2019-12-12 19:02,목,안겹침,0,6,0,A,평일
391,1370.2,11580,11100,543.2,0,0,0,6,59640,9940,0,0,0,0,0,0,0,0,0,0,0,0,11,157640,19600,0,0,0,0,0,0,11,157640,19600,2160,1,강종누락,3,2019-12-13,주간,2019-12-12 15:01,목,안겹침,0,9,0,C,평일
392,1167.6,7140,7080,717.5,8,76432,9554,6,41940,6990,0,0,0,0,0,0,0,0,0,0,0,0,14,118372,9554,0,0,0,0,0,0,14,118372,9554,2400,0,누락없음,2,2019-12-13,야간,2019-12-13 7:02,금,안겹침,0,7,0,AC,평일
393,3393.0,28800,28140,584.2,0,0,0,14,105800,9970,0,0,0,0,0,0,0,0,0,0,0,0,14,105800,9970,0,0,0,0,0,0,14,105800,9970,3660,0,누락없음,5,2019-12-13,야간,2019-12-13 1:57,금,안겹침,0,8,0,C,평일
394,5049.5,108780,101700,392.1,0,0,0,4,28940,9550,0,0,0,0,0,0,0,0,0,0,0,0,6,41840,9550,0,0,0,0,0,0,6,41840,9550,112140,0,강종누락,3,2019-12-16,야간,2019-12-15 2:18,일,안겹침,0,11,0,C,주말
395,4547.6,173160,123540,160.0,0,0,0,7,69580,9940,0,0,0,0,0,0,0,0,0,0,0,0,7,69580,9940,0,0,0,0,0,0,7,69580,9940,263520,19,누락없음,1,2019-12-16,야간,2019-12-14 7:32,토,안겹침,0,4,0,C,주말
396,4578.6,91860,83040,389.6,0,0,0,10,76800,9970,0,0,0,0,0,0,0,0,0,0,0,0,11,81800,9970,0,0,0,0,0,0,11,81800,9970,67500,0,강종누락,2,2019-12-16,주간,2019-12-14 18:01,토,안겹침,0,14,0,C,주말
397,3398.2,80100,62700,436.7,2,15380,7690,7,51490,9550,0,0,0,0,0,0,0,0,0,0,0,0,9,66870,9550,0,0,0,0,0,0,9,66870,9550,105900,0,누락없음,4,2019-12-16,주간,2019-12-14 21:23,토,안겹침,0,8,0,AC,주말
398,831.5,8520,8160,626.4,4,35860,10310,2,13360,6680,0,0,0,0,0,0,0,0,0,0,0,0,6,49220,10310,0,0,0,0,0,0,6,49220,10310,1140,0,누락없음,1,2019-12-17,야간,2019-12-17 4:25,화,안겹침,0,7,0,AC,평일
399,110.1,900,840,987.4,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,2700,0,누락없음,3,2019-12-17,야간,2019-12-17 0:15,화,안겹침,0,6,0,A,평일
400,954.5,8880,6420,555.2,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,2160,2,누락없음,2,2019-12-17,주간,2019-12-16 15:02,월,안겹침,0,11,0,A,평일
401,2049.2,28560,28080,742.0,0,0,0,8,83280,13700,0,0,0,0,0,0,0,0,0,0,0,0,8,83280,13700,0,0,0,0,0,0,8,83280,13700,5880,0,누락없음,4,2019-12-17,주간,2019-12-16 20:07,월,안겹침,0,9,0,C,평일
402,1299.4,10740,9180,957.8,6,89100,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,89100,14850,0,0,0,0,0,0,6,89100,14850,420,4,누락없음,3,2019-12-18,야간,2019-12-18 2:22,수,안겹침,0,7,0,A,평일
403,1264.4,7740,7320,646.2,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,34320,1,누락없음,4,2019-12-18,야간,2019-12-18 5:19,수,안겹침,0,8,0,A,평일
404,4845.2,43500,42840,68.3,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,302100,0,누락없음,5,2019-12-18,주간,2019-12-17 18:38,화,안겹침,0,14,0,A,평일
405,1031.4,10860,7500,1121.1,6,89100,14850,1,13700,13700,0,0,0,0,0,0,0,0,0,0,0,0,7,102800,14850,0,0,0,0,0,0,7,102800,14850,1320,2,누락없음,2,2019-12-18,주간,2019-12-17 16:04,화,안겹침,0,7,0,AC,평일
406,1470.8,10560,9060,394.8,8,88800,11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,88800,11100,0,0,0,0,0,0,8,88800,11100,5820,1,누락없음,2,2019-12-19,주간,2019-12-18 15:07,수,안겹침,0,7,0,A,평일
407,301.8,1800,1620,793.3,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,0,0,0,6,80880,13480,960,0,누락없음,4,2019-12-19,야간,2019-12-19 7:18,목,안겹침,0,7,0,A,평일
408,156.9,1320,1260,805.7,8,88800,11100,0,0,0,0,0,0,1,16350,16350,0,0,0,0,0,0,9,105150,16350,1,16350,16350,1,16350,16350,8,88800,11100,240,0,누락없음,3,2019-12-19,야간,2019-12-19 2:39,목,안겹침,0,6,0,A,평일
409,2286.0,21180,21060,757.3,10,89680,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,89680,13480,0,0,0,0,0,0,10,89680,13480,1020,0,누락없음,5,2019-12-19,주간,2019-12-18 18:56,수,안겹침,0,7,0,A,평일
410,801.7,20400,9000,501.5,1,14080,14080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14080,14080,0,0,0,0,0,0,1,14080,14080,139140,2,누락없음,1,2019-12-20,야간,2019-12-20 4:57,금,안겹침,0,6,0,A,평일
411,1772.6,12660,11100,678.9,0,0,0,8,53840,6730,0,0,0,1,16850,16850,0,0,0,0,0,0,11,104390,16850,1,16850,16850,0,0,0,11,104390,16850,1020,2,강종누락,2,2019-12-20,주간,2019-12-19 16:29,목,안겹침,0,8,0,AC,평일
412,1983.0,17700,17580,728.6,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,1320,0,누락없음,5,2019-12-20,주간,2019-12-19 19:20,목,안겹침,0,10,0,A,평일
413,2515.5,30540,29400,589.4,0,0,0,9,76580,9900,1,7680,7680,0,0,0,0,0,0,0,0,0,10,84260,9900,0,0,0,0,0,0,10,84260,9900,10860,0,누락없음,4,2019-12-20,야간,2019-12-20 1:39,금,안겹침,0,6,0,CS,평일
414,674.6,4200,3720,577.8,8,76432,9554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,76432,9554,0,0,0,0,0,0,8,76432,9554,2820,0,누락없음,3,2019-12-20,야간,2019-12-20 6:54,금,겹침,0,9,8,A,평일
415,3388.1,53160,49500,329.0,1,14080,14080,8,62380,14350,0,0,0,0,0,0,0,0,0,0,0,0,9,76460,14350,0,0,0,0,0,0,9,76460,14350,222300,3,누락없음,2,2019-12-24,야간,2019-12-23 7:42,월,안겹침,0,11,0,AC,주말
416,2936.0,60600,58380,370.9,0,0,0,4,32120,8980,0,0,0,0,0,0,0,0,0,0,0,0,7,47120,8980,0,0,0,0,0,0,7,47120,8980,183060,4,강종누락,1,2019-12-24,야간,2019-12-23 7:43,월,안겹침,0,1,0,C,주말
417,2433.8,17460,16740,299.9,0,0,0,10,67380,6770,0,0,0,0,0,0,0,0,0,0,0,0,10,67380,6770,0,0,0,0,0,0,10,67380,6770,184860,0,누락없음,4,2019-12-24,주간,2019-12-23 7:43,월,안겹침,0,10,0,C,주말
418,4900.1,44220,43260,177.1,2,25880,14080,4,39600,14350,0,0,0,0,0,0,0,0,0,0,0,0,6,65480,14350,0,0,0,1,11800,11800,5,53680,14350,236580,1,누락없음,5,2019-12-24,주간,2019-12-23 7:45,월,안겹침,0,8,0,AC,주말
419,161.0,2400,2280,1034.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,94250,18850,0,0,0,0,0,0,5,94250,18850,2400,0,강종누락,5,2019-12-25,야간,2019-12-25 13:38,수,안겹침,0,7,0,,평일
420,2162.1,21660,19980,788.3,7,103950,14850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,103950,14850,0,0,0,0,0,0,7,103950,14850,660,2,누락없음,5,2019-12-25,주간,2019-12-24 14:06,화,안겹침,0,6,0,A,평일
421,989.8,5580,5460,682.2,7,103950,14850,1,17000,17000,0,0,0,0,0,0,0,0,0,0,0,0,8,120950,17000,0,0,0,1,17000,17000,7,103950,14850,5400,0,누락없음,2,2019-12-25,야간,2019-12-25 3:43,수,안겹침,0,9,0,AC,평일
422,444.6,4260,2940,633.5,0,0,0,2,13300,6650,0,0,0,0,0,0,0,0,0,0,0,0,4,27210,7190,0,0,0,0,0,0,4,27210,7190,2280,0,강종누락,4,2019-12-25,주간,2019-12-24 19:24,화,안겹침,0,10,0,C,평일
423,963.9,10800,6300,985.6,8,114017,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,114017,15600,0,0,0,0,0,0,8,114017,15600,15060,3,누락없음,2,2019-12-26,야간,2019-12-26 5:10,목,안겹침,0,8,0,A,평일
424,648.5,3660,3600,775.3,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1620,0,누락없음,4,2019-12-26,주간,2019-12-25 19:15,수,안겹침,0,4,0,A,평일
425,2209.3,19740,19080,678.1,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1500,0,누락없음,5,2019-12-26,야간,2019-12-26 6:43,목,안겹침,0,5,0,A,평일
426,721.7,4560,4320,575.6,6,93600,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,126150,15600,0,0,0,0,0,0,9,126150,15600,390960,0,강종누락,3,2019-12-26,주간,2019-12-25 11:12,수,안겹침,0,8,0,A,평일
427,98.4,960,960,1048.6,8,92800,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92800,11600,0,0,0,0,0,0,8,92800,11600,360,0,누락없음,3,2019-12-27,주간,2019-12-26 14:01,목,안겹침,0,9,0,A,평일
428,2261.7,19560,18900,747.0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,0,0,0,7,94360,13480,1260,0,누락없음,5,2019-12-27,야간,2019-12-27 6:48,금,안겹침,0,7,0,A,평일
429,488.9,3420,3360,763.4,0,0,0,4,22091,6237,0,0,0,2,17580,8790,0,0,0,0,0,0,6,39671,8790,2,17580,8790,0,0,0,6,39671,8790,1980,0,누락없음,2,2019-12-27,야간,2019-12-27 2:15,금,안겹침,0,8,0,AC,평일
430,877.7,5100,4980,746.7,6,80880,13480,0,0,0,0,0,0,2,20400,11800,0,0,0,0,0,0,8,101280,13480,2,20400,11800,0,0,0,8,101280,13480,1200,0,누락없음,4,2019-12-27,주간,2019-12-26 18:38,목,안겹침,0,7,0,A,평일
431,521.1,3240,3120,815.8,8,92800,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,92800,11600,0,0,0,0,0,0,8,92800,11600,35580,0,누락없음,3,2019-12-28,주간,2019-12-27 19:58,금,겹침,0,8,3,A,평일
432,1396.9,7920,7800,728.7,1,6990,6990,11,77720,7960,0,0,0,0,0,0,0,0,0,0,0,0,12,84710,7960,0,0,0,0,0,0,12,84710,7960,2340,0,누락없음,2,2019-12-28,야간,2019-12-28 6:59,토,안겹침,0,6,0,AC,주말
433,161.4,1260,900,976.9,6,80880,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,80880,13480,0,0,0,0,0,0,6,80880,13480,23940,0,누락없음,4,2019-12-28,주간,2019-12-28 2:26,토,겹침,0,8,4,A,주말
434,3114.0,26580,25680,605.4,0,0,0,11,65670,5970,0,0,0,0,0,0,0,0,0,0,0,0,11,65670,5970,0,0,0,0,0,0,11,65670,5970,4320,0,누락없음,5,2019-12-28,야간,2019-12-28 2:22,토,안겹침,0,7,0,C,주말
435,1428.3,9480,8700,625.4,0,0,0,2,34200,17900,3,34200,12200,0,0,0,0,0,0,0,0,0,5,68400,17900,0,0,0,0,0,0,5,68400,17900,1260,1,누락없음,6,2019-09-25,야간,2019-09-25 4:48,수,안겹침,0,0,0,CS,평일
436,440.5,2460,2160,659.7,0,0,0,2,55000,27500,0,0,0,0,0,0,1,110879,110879,0,0,0,3,165879,110879,1,110879,110879,0,0,0,3,165879,110879,1020,1,누락없음,18,2019-09-25,주간,2019-09-24 17:01,화,안겹침,0,5,0,C,평일
437,601.0,3240,2880,855.6,7,102480,21600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,102480,21600,0,0,0,7,102480,21600,0,0,0,1140,1,누락없음,19,2019-09-25,주간,2019-09-24 18:55,화,안겹침,0,8,0,A,평일
438,481.0,3300,2820,1016.7,4,76550,42900,2,81700,40850,0,0,0,0,0,0,0,0,0,0,0,0,6,158250,42900,0,0,0,4,76550,42900,2,81700,40850,420,1,중량누락,20,2019-09-25,주간,2019-09-25 5:18,수,안겹침,1,7,0,AC,평일
439,246.0,1380,1260,540.5,0,0,0,2,55000,27500,2,25054,12527,2,80050,42550,0,0,0,0,0,0,6,160104,42550,2,80050,42550,2,80050,42550,4,80054,27500,900,0,누락없음,17,2019-09-25,야간,2019-09-25 2:41,수,안겹침,0,1,0,ACS,평일
440,971.5,4440,4320,847.6,1,17000,17000,3,78850,27500,0,0,0,0,0,0,0,0,0,0,0,0,4,95850,27500,0,0,0,1,17000,17000,3,78850,27500,1320,0,누락없음,19,2019-09-26,주간,2019-09-25 18:38,수,겹침,0,7,1,AC,평일
441,2940.7,30540,30120,525.7,6,80880,13480,0,0,0,2,20700,10350,0,0,0,0,0,0,0,0,0,8,101580,13480,0,0,0,6,80880,13480,2,20700,10350,5640,0,누락없음,6,2019-09-26,야간,2019-09-26 7:02,목,안겹침,0,5,0,AS,평일
442,447.8,2340,2280,988.7,0,0,0,2,27300,13650,0,0,0,0,0,0,2,140729,110879,0,0,0,4,168029,110879,2,140729,110879,0,0,0,4,168029,110879,1500,0,누락없음,18,2019-09-26,주간,2019-09-25 16:29,수,겹침,0,3,1,C,평일
443,113.6,1320,1200,1072.0,0,0,0,0,0,0,0,0,0,0,0,0,1,110879,110879,0,0,0,1,110879,110879,1,110879,110879,0,0,0,1,110879,110879,300,0,누락없음,18,2019-09-26,야간,2019-09-26 13:03,목,겹침,0,4,1,C,평일
444,185.0,1020,960,1051.9,0,0,0,2,55000,27500,0,0,0,0,0,0,2,99200,49600,0,0,0,4,154200,49600,2,99200,49600,0,0,0,4,154200,49600,300,0,누락없음,19,2019-09-26,야간,2019-09-26 14:27,목,겹침,0,4,2,C,평일
445,42.6,180,120,1043.5,2,76550,42900,0,0,0,0,0,0,0,0,0,1,40850,40850,0,0,0,3,117400,42900,1,40850,40850,2,76550,42900,1,40850,40850,600,0,누락없음,20,2019-09-26,주간,2019-09-25 18:08,수,안겹침,1,6,0,AC,평일
446,115.4,840,780,1104.2,0,0,0,0,0,0,2,20700,10350,0,0,0,2,99200,49600,0,0,0,4,119900,49600,2,99200,49600,0,0,0,4,119900,49600,360,0,누락없음,19,2019-09-27,주간,2019-09-27 4:10,금,안겹침,0,4,0,CS,평일
447,396.1,2460,2400,541.4,0,0,0,0,0,0,0,0,0,0,0,0,4,150850,56100,0,0,0,4,150850,56100,4,150850,56100,0,0,0,4,150850,56100,7920,0,누락없음,17,2019-09-27,주간,2019-09-26 4:41,목,안겹침,0,6,0,C,평일
448,2612.1,14220,13980,615.0,1,17000,17000,5,67130,19300,0,0,0,0,0,0,0,0,0,0,0,0,6,84130,19300,0,0,0,1,17000,17000,5,67130,19300,7740,0,누락없음,20,2019-09-27,주간,2019-09-26 18:59,목,안겹침,0,3,0,AC,평일
449,515.5,3660,3600,937.8,0,0,0,2,34200,17900,0,0,0,0,0,0,0,0,0,0,0,0,2,34200,17900,0,0,0,0,0,0,2,34200,17900,780,0,누락없음,20,2019-09-27,야간,2019-09-27 18:45,금,안겹침,0,6,0,C,평일
450,5883.5,103080,83280,237.8,0,0,0,4,151150,48000,0,0,0,0,0,0,0,0,0,0,0,0,4,151150,48000,0,0,0,0,0,0,4,151150,48000,66780,0,누락없음,17,2019-09-30,주간,2019-09-28 11:01,토,안겹침,0,4,0,C,주말
451,123.4,780,720,824.8,0,0,0,2,63600,32500,1,51600,51600,0,0,0,0,0,0,0,0,0,3,115200,51600,0,0,0,0,0,0,3,115200,51600,480,0,누락없음,17,2019-09-30,야간,2019-09-30 16:46,월,겹침,0,4,1,CS,평일
452,695.6,3600,3540,643.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,1,173703,173703,0,0,0,18660,0,강종누락,18,2019-09-30,주간,2019-09-27 1:26,금,안겹침,0,1,0,,평일
453,4448.6,32460,32160,356.2,0,0,0,5,148180,48000,0,0,0,0,0,0,0,0,0,0,0,0,5,148180,48000,0,0,0,0,0,0,5,148180,48000,130200,0,누락없음,19,2019-09-30,주간,2019-09-29 6:05,일,안겹침,0,4,0,C,주말
454,7417.8,104340,77220,357.1,0,0,0,9,124050,20900,0,0,0,0,0,0,0,0,0,0,0,0,9,124050,20900,0,0,0,0,0,0,9,124050,20900,92160,0,누락없음,20,2019-09-30,야간,2019-09-29 5:23,일,안겹침,0,2,0,C,주말
455,3928.6,25140,24480,45.5,0,0,0,5,77380,17500,0,0,0,0,0,0,0,0,0,0,0,0,5,77380,17500,0,0,0,0,0,0,5,77380,17500,312780,2,누락없음,6,2019-10-01,야간,2019-09-30 20:37,월,안겹침,0,8,0,C,주말
456,560.3,3900,3420,1093.9,0,0,0,6,169920,56800,0,0,0,0,0,0,0,0,0,0,0,0,6,169920,56800,0,0,0,0,0,0,6,169920,56800,420,2,누락없음,19,2019-10-01,주간,2019-09-30 18:43,월,겹침,0,5,3,C,평일
457,271.6,1440,1380,784.3,0,0,0,3,25770,8590,0,0,0,0,0,0,4,101400,25350,0,0,0,7,127170,25350,4,101400,25350,4,101400,25350,3,25770,8590,11820,0,누락없음,18,2019-10-01,주간,2019-09-30 13:26,월,안겹침,0,1,0,C,주말
458,2177.6,10620,10500,769.2,0,0,0,5,80800,27000,0,0,0,0,0,0,2,52700,26350,0,0,0,7,133500,27000,2,52700,26350,2,52700,26350,5,80800,27000,1200,0,누락없음,20,2019-10-01,야간,2019-10-01 5:19,화,안겹침,0,9,0,C,평일
459,158.3,1140,1080,944.0,0,0,0,0,0,0,1,51600,51600,0,0,0,0,0,0,0,0,0,1,51600,51600,0,0,0,0,0,0,1,51600,51600,360,0,누락없음,17,2019-10-01,주간,2019-10-01 6:10,화,안겹침,0,3,0,S,평일
460,134.0,840,780,861.2,0,0,0,0,0,0,0,0,0,0,0,0,3,171140,120440,0,0,0,3,171140,120440,3,171140,120440,3,171140,120440,0,0,0,360,0,누락없음,17,2019-10-02,야간,2019-10-02 10:24,수,안겹침,0,3,0,C,평일
461,522.4,2640,2580,477.0,0,0,0,0,0,0,0,0,0,2,48200,24100,1,120440,120440,0,0,0,3,168640,120440,3,168640,120440,3,168640,120440,0,0,0,4980,0,누락없음,17,2019-10-02,주간,2019-10-01 19:26,화,안겹침,0,1,0,AC,평일
462,575.7,2580,2520,819.8,0,0,0,3,74900,48000,0,0,0,0,0,0,0,0,0,0,0,0,3,74900,48000,0,0,0,0,0,0,3,74900,48000,7080,0,누락없음,19,2019-10-02,주간,2019-10-01 16:15,화,안겹침,0,6,0,C,평일
463,2121.0,13920,13800,569.3,7,94360,13480,2,32370,16185,0,0,0,0,0,0,0,0,0,0,0,0,9,126730,16185,0,0,0,7,94360,13480,2,32370,16185,1860,0,누락없음,6,2019-10-02,야간,2019-10-02 5:50,수,안겹침,0,5,0,AC,평일
464,398.0,2040,1980,736.7,0,0,0,0,0,0,0,0,0,0,0,0,5,128750,26350,0,0,0,5,128750,26350,5,128750,26350,5,128750,26350,0,0,0,1200,0,누락없음,18,2019-10-02,주간,2019-10-01 17:19,화,겹침,0,7,3,C,평일
465,1462.7,7200,7140,633.1,0,0,0,2,81700,40850,0,0,0,0,0,0,3,79050,26350,0,0,0,6,187100,40850,3,79050,26350,4,105400,26350,2,81700,40850,840,0,강종누락,18,2019-10-03,주간,2019-10-02 15:58,수,겹침,0,5,3,C,평일
466,363.4,3240,2940,1012.0,0,0,0,1,40850,40850,0,0,0,0,0,0,3,76050,25350,0,0,0,4,116900,40850,3,76050,25350,3,76050,25350,1,40850,40850,780,0,누락없음,18,2019-10-03,야간,2019-10-03 16:14,목,겹침,0,6,4,C,평일
467,615.6,3540,3300,920.9,0,0,0,2,35590,27000,0,0,0,0,0,0,1,26350,26350,0,0,0,3,61940,27000,1,26350,26350,1,26350,26350,2,35590,27000,780,1,누락없음,20,2019-10-03,주간,2019-10-02 6:36,수,겹침,0,7,1,C,평일
468,2599.8,22980,12240,897.7,0,0,0,8,100060,14375,0,0,0,2,38400,19200,0,0,0,0,0,0,10,138460,19200,2,38400,19200,2,38400,19200,8,100060,14375,840,3,누락없음,19,2019-10-03,주간,2019-10-02 18:18,수,안겹침,0,3,0,AC,평일
469,161.3,960,900,1054.2,0,0,0,2,28750,14375,0,0,0,0,0,0,1,173703,173703,0,0,0,3,202453,173703,1,173703,173703,0,0,0,3,202453,173703,540,0,누락없음,19,2019-10-04,주간,2019-10-03 15:52,목,겹침,0,10,2,C,평일
470,807.8,3600,3360,560.0,0,0,0,3,73220,40850,0,0,0,0,0,0,1,76964,76964,0,0,0,4,150184,76964,1,76964,76964,0,0,0,4,150184,76964,1980,0,누락없음,17,2019-10-04,야간,2019-10-04 3:30,금,안겹침,0,3,0,C,평일
471,1184.5,5880,5520,874.8,0,0,0,5,94920,27000,0,0,0,0,0,0,0,0,0,0,0,0,5,94920,27000,0,0,0,0,0,0,5,94920,27000,1140,1,누락없음,20,2019-10-04,주간,2019-10-03 18:45,목,겹침,0,3,1,C,평일
472,1283.3,7800,7680,147.0,7,94360,13480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,94360,13480,0,0,0,7,94360,13480,0,0,0,98160,0,누락없음,6,2019-10-04,야간,2019-10-04 2:42,금,안겹침,0,9,0,A,평일
473,118.3,900,840,899.8,0,0,0,1,40850,40850,0,0,0,0,0,0,2,50700,25350,0,0,0,3,91550,40850,2,50700,25350,2,50700,25350,1,40850,40850,600,0,누락없음,18,2019-10-04,주간,2019-10-04 6:39,금,겹침,0,4,3,C,평일
474,117.9,900,780,1063.9,0,0,0,1,40850,40850,0,0,0,0,0,0,0,0,0,0,0,0,1,40850,40850,0,0,0,0,0,0,1,40850,40850,2580,0,누락없음,18,2019-10-04,야간,2019-10-04 11:35,금,겹침,0,3,1,C,평일
475,3464.7,32280,31020,359.9,0,0,0,5,96170,32500,0,0,0,0,0,0,0,0,0,0,0,0,7,146370,32500,0,0,0,0,0,0,7,146370,32500,129840,0,강종누락,18,2019-10-07,주간,2019-10-06 13:05,일,안겹침,0,1,0,C,주말
476,5092.9,92820,72420,297.5,0,0,0,5,71340,23800,2,23270,12200,0,0,0,0,0,0,0,0,0,8,115460,23800,0,0,0,1,20850,20850,7,94610,23800,81480,0,강종누락,17,2019-10-07,야간,2019-10-06 4:29,일,안겹침,0,4,0,CS,주말
477,148.1,900,840,914.7,0,0,0,1,32500,32500,0,0,0,0,0,0,0,0,0,0,0,0,1,32500,32500,0,0,0,0,0,0,1,32500,32500,480,0,누락없음,18,2019-10-07,야간,2019-10-07 17:16,월,겹침,0,7,1,C,평일
478,313.5,1800,1740,1018.5,0,0,0,0,0,0,3,141900,59000,0,0,0,0,0,0,0,0,0,3,141900,59000,0,0,0,3,141900,59000,0,0,0,540,0,누락없음,20,2019-10-07,야간,2019-10-07 19:03,월,겹침,0,5,3,S,평일
479,7999.8,117180,99660,309.6,0,0,0,2,31300,15650,3,141900,59000,0,0,0,0,0,0,0,0,0,5,173200,59000,0,0,0,3,141900,59000,2,31300,15650,56580,0,누락없음,20,2019-10-07,주간,2019-10-05 6:59,토,안겹침,0,5,0,CS,주말
480,280.7,1440,1380,1019.1,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,0,0,0,1,173703,173703,19860,0,누락없음,19,2019-10-07,주간,2019-10-05 0:03,토,겹침,0,3,1,C,주말
481,1215.7,7380,7260,49.6,0,0,0,4,59880,14970,2,22000,11000,0,0,0,0,0,0,0,0,0,6,81880,14970,0,0,0,0,0,0,6,81880,14970,234180,0,누락없음,6,2019-10-08,주간,2019-10-07 14:48,월,안겹침,0,7,0,CS,주말
482,173.5,2280,2220,1011.1,0,0,0,2,29940,14970,2,22000,11000,0,0,0,0,0,0,0,0,0,4,51940,14970,0,0,0,0,0,0,4,51940,14970,240,0,누락없음,6,2019-10-08,야간,2019-10-08 16:59,화,겹침,0,6,2,CS,평일
483,129.5,900,840,1075.0,0,0,0,1,173703,173703,0,0,0,0,0,0,0,0,0,0,0,0,1,173703,173703,0,0,0,0,0,0,1,173703,173703,240,0,누락없음,19,2019-10-08,주간,2019-10-07 19:35,월,겹침,0,1,1,C,평일
484,3326.5,15780,15240,809.9,0,0,0,3,91540,61600,0,0,0,0,0,0,2,108200,54100,0,0,0,5,199740,61600,2,108200,54100,0,0,0,5,199740,61600,1140,0,누락없음,20,2019-10-08,야간,2019-10-08 6:03,화,안겹침,0,3,0,C,평일
485,3262.5,21060,20700,406.7,0,0,0,10,120230,25350,0,0,0,0,0,0,0,0,0,0,0,0,10,120230,25350,0,0,0,0,0,0,10,120230,25350,1560,0,누락없음,17,2019-10-08,야간,2019-10-08 7:36,화,안겹침,0,8,0,C,평일
486,792.3,6180,4860,947.8,0,0,0,1,32500,32500,1,59000,59000,0,0,0,0,0,0,0,0,0,2,91500,59000,0,0,0,1,59000,59000,1,32500,32500,420,4,누락없음,18,2019-10-08,주간,2019-10-08 4:39,화,안겹침,0,1,0,CS,평일
