순번,프레스명,작업일자,주/야간,가열로명,소재개수,중량(kg),최대중량(kg),최소홀딩시간,최대홀딩시간,시작온도,가열시작일시,가열종료일시,종료온도,소요시간(분),총가스사용량,단위가스사용량(사용량/중량)
1677,링밀(R/M 9500),2020-06-25,야간,가열로8호기,13,50150,4780,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1678,링밀(R/M 9500),2020-06-25,주간,가열로9호기,8,62480,7810,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1679,링밀(R/M 9500),2020-06-25,야간,가열로9호기,12,30950,3960,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1680,링밀(R/M 9500),2020-06-25,주간,가열로10호기,9,57510,9845,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1681,링밀(R/M 9500),2020-06-25,야간,가열로10호기,12,28830,4020,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1682,링밀(R/M 9500),2020-06-25,주간,가열로11호기,2,30600,15300,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1683,링밀(R/M 9500),2020-06-25,야간,가열로11호기,2,3080,1540,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1684,프레스(P15000),2020-06-25,주간,가열로13호기,1,56280,56280,8,8,-,2020-06-25 20:28,2020-06-26 13:59,-,1051,6022.2,107
1685,링밀(R/M 9500),2020-06-25,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-24 00:00,2020-06-26 00:00,-,2880,-,0
1686,프레스(P8000),2020-06-25,야간,가열로14호기,20,66446,5790,7.5,7.5,-,2020-06-24 06:54,2020-06-25 06:12,-,1398,3301.3,49.7
1687,프레스(P15000),2020-06-25,야간,가열로17호기,4,184190,66600,18,18,-,2020-06-24 21:50,2020-06-25 22:03,-,1453,8528.7,46.3
1688,프레스(P15000),2020-06-25,주간,가열로18호기,2,110200,55100,20,20,-,2020-06-25 04:54,2020-06-25 18:26,-,812,2465,22.4
1689,프레스(P15000),2020-06-25,주간,가열로19호기,4,142650,38600,6,6,-,2020-06-24 23:20,2020-06-25 16:53,-,1053,5718.1,40.1
1690,프레스(P15000),2020-06-25,야간,가열로20호기,10,84180,56280,12,12,-,2020-06-25 09:29,2020-06-26 05:54,-,1225,5562.6,66.1
1691,프레스(P5000),2020-06-26,주간,가열로1호기,1,11300,11300,12,13,-,2020-06-25 20:00,2020-06-26 18:00,-,1320,2855.1,252.7
1692,프레스(P5000),2020-06-26,야간,가열로2호기,9,73250,10770,12,13,-,2020-06-26 06:20,2020-06-27 03:31,-,1271,5033.7,68.7
1693,프레스(P5000),2020-06-26,야간,가열로3호기,8,28220,3550,12,13,-,2020-06-26 06:20,2020-06-27 05:08,-,1368,4501.7,159.5
1694,프레스(P5000),2020-06-26,주간,가열로5호기,4,41080,11300,12,13,-,2020-06-25 18:15,2020-06-26 15:09,-,1254,4921.2,119.8
1695,링밀(R/M 9500),2020-06-26,주간,가열로7호기,8,63360,8030,4,10,-,2020-06-25 00:00,2020-06-27 00:00,-,2880,-,0
1696,링밀(R/M 9500),2020-06-26,주간,가열로8호기,2,48200,24100,4,10,-,2020-06-25 00:00,2020-06-27 00:00,-,2880,-,0
1697,링밀(R/M 9500),2020-06-26,주간,가열로9호기,1,24100,24100,4,10,-,2020-06-25 00:00,2020-06-27 00:00,-,2880,-,0
1698,링밀(R/M 9500),2020-06-26,주간,가열로10호기,14,46990,6180,4,10,-,2020-06-25 00:00,2020-06-27 00:00,-,2880,-,0
1699,링밀(R/M 9500),2020-06-26,주간,가열로11호기,14,45490,6090,4,10,-,2020-06-25 00:00,2020-06-27 00:00,-,2880,-,0
1700,프레스(P8000),2020-06-26,야간,가열로14호기,29,59176,4674,7.5,7.5,-,2020-06-25 06:35,2020-06-27 06:06,-,2851,6462.2,109.2
1701,프레스(P15000),2020-06-26,야간,가열로17호기,8,146725,28000,12,12,-,2020-06-26 01:17,2020-06-27 05:35,-,1698,7983.4,54.4
1702,프레스(P15000),2020-06-26,주간,가열로18호기,4,107890,56280,12,12,-,2020-06-25 18:54,2020-06-26 11:20,-,986,4153.8,38.5
1703,프레스(P15000),2020-06-26,야간,가열로18호기,3,51610,26500,10,10,-,2020-06-26 11:20,2020-06-26 22:44,-,684,1856.2,36
1704,프레스(P15000),2020-06-26,주간,가열로19호기,4,119750,56350,18,18,-,2020-06-25 17:08,2020-06-26 18:03,-,1495,8361.2,69.8
1705,프레스(P15000),2020-06-26,주간,가열로20호기,4,109720,56280,15,15,-,2020-06-26 05:54,2020-06-26 16:55,-,661,2617,23.9
1706,프레스(P5000),2020-06-29,주간,가열로1호기,4,28320,8520,12,13,-,2020-06-27 06:50,2020-06-29 18:25,-,3575,4976.6,175.7
1707,프레스(P5000),2020-06-29,야간,가열로2호기,6,49450,17600,12,13,-,2020-06-27 06:50,2020-06-29 23:36,-,3886,6179.6,125
1708,프레스(P5000),2020-06-29,주간,가열로4호기,5,30830,6870,12,13,-,2020-06-27 06:48,2020-06-29 18:28,-,3580,7690.4,249.4
1709,프레스(P5000),2020-06-29,야간,가열로5호기,11,79310,7210,12,13,-,2020-06-27 07:31,2020-06-30 06:40,-,4269,11360,143.2
1710,프레스(P15000),2020-06-29,야간,가열로6호기,8,112000,16085,12,12,-,2020-06-27 06:42,2020-06-30 04:45,-,4203,13135.1,117.3
1711,링밀(R/M 9500),2020-06-29,야간,가열로7호기,8,62480,7810,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1712,링밀(R/M 9500),2020-06-29,주간,가열로8호기,3,43115,15635,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1713,링밀(R/M 9500),2020-06-29,주간,가열로9호기,23,55440,4480,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1714,링밀(R/M 9500),2020-06-29,야간,가열로9호기,19,50620,8520,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1715,링밀(R/M 9500),2020-06-29,주간,가열로10호기,4,50220,12555,4,10,-,2020-06-26 23:26,2020-06-29 17:00,-,3934,4595,91.5
1716,링밀(R/M 9500),2020-06-29,주간,가열로11호기,5,57450,13510,4,10,-,2020-06-27 06:32,2020-06-29 18:19,-,3587,3169.8,55.2
1717,링밀(R/M 9500),2020-06-29,야간,가열로11호기,6,59070,9845,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1718,링밀(R/M 9500),2020-06-29,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1719,링밀(R/M 9500),2020-06-29,야간,가열로13호기,1,56280,56280,4,10,-,2020-06-28 00:00,2020-06-30 00:00,-,2880,-,0
1720,프레스(P8000),2020-06-29,야간,가열로15호기,17,71332,5981,7.5,7.5,-,2020-06-27 06:23,2020-06-30 06:47,-,4344,7160.6,100.4
1721,프레스(P15000),2020-06-29,주간,가열로17호기,7,128070,28000,15,15,-,2020-06-27 07:00,2020-06-29 18:18,-,3558,6902.5,53.9
1722,프레스(P15000),2020-06-29,야간,가열로17호기,5,70270,20700,12,12,-,2020-06-29 18:18,2020-06-30 06:27,-,729,3134.6,44.6
1723,프레스(P15000),2020-06-29,주간,가열로18호기,5,124769,56280,18,18,-,2020-06-27 06:19,2020-06-29 18:21,-,3602,8959.3,71.8
1724,프레스(P15000),2020-06-29,주간,가열로19호기,4,109720,56280,15,15,-,2020-06-27 07:00,2020-06-29 13:44,-,3284,10664.6,97.2
1725,프레스(P15000),2020-06-29,야간,가열로19호기,2,86420,56280,6,6,-,2020-06-29 13:44,2020-06-30 05:26,-,942,4753.1,55
1726,프레스(P5000),2020-06-30,주간,가열로1호기,4,22160,5540,12,13,-,2020-06-29 19:16,2020-06-30 18:04,-,1368,2351.4,106.1
1727,프레스(P5000),2020-06-30,야간,가열로3호기,8,88800,11100,12,13,-,2020-06-29 15:32,2020-06-29 22:39,-,427,3005.3,33.8
1728,프레스(P5000),2020-06-30,주간,가열로4호기,6,57820,13800,12,13,-,2020-06-29 19:16,2020-07-01 20:53,-,2977,7593.5,131.3
1729,프레스(P5000),2020-06-30,야간,가열로5호기,5,28620,6460,12,13,-,2020-06-30 06:40,2020-07-01 02:59,-,1219,4582.8,160.1
1730,프레스(P15000),2020-06-30,야간,가열로6호기,8,128755,19615,10,10,-,2020-06-30 05:55,2020-07-01 06:07,-,1452,9074.3,70.5
1731,링밀(R/M 9500),2020-06-30,주간,가열로7호기,12,68080,7210,4,10,-,2020-06-29 00:00,2020-07-01 00:00,-,2880,-,0
1732,링밀(R/M 9500),2020-06-30,주간,가열로8호기,4,47660,11915,4,10,-,2020-06-29 00:00,2020-07-01 00:00,-,2880,-,0
1733,링밀(R/M 9500),2020-06-30,야간,가열로8호기,9,28250,5370,4,10,-,2020-06-29 00:00,2020-07-01 00:00,-,2880,-,0
1734,링밀(R/M 9500),2020-06-30,야간,가열로9호기,11,58250,7210,4,10,-,2020-06-29 00:00,2020-07-01 00:00,-,2880,-,0
1735,링밀(R/M 9500),2020-06-30,주간,가열로10호기,3,48255,16085,4,10,-,2020-06-30 01:53,2020-06-30 14:34,-,761,1687.2,35
1736,링밀(R/M 9500),2020-06-30,야간,가열로10호기,1,21320,21320,4,10,-,2020-06-30 18:02,2020-07-01 02:59,-,537,1116.5,52.4
1737,링밀(R/M 9500),2020-06-30,주간,가열로11호기,3,48255,16085,4,10,-,2020-06-30 02:13,2020-06-30 14:33,-,740,1151.2,23.9
1738,링밀(R/M 9500),2020-06-30,야간,가열로11호기,1,21320,21320,4,10,-,2020-06-30 17:58,2020-07-01 05:37,-,699,960.7,45.1
1739,링밀(R/M 9500),2020-06-30,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-29 00:00,2020-07-01 00:00,-,2880,-,0
1740,링밀(R/M 9500),2020-06-30,야간,가열로13호기,1,56280,56280,4,10,-,2020-06-29 00:00,2020-07-01 00:00,-,2880,-,0
1741,프레스(P8000),2020-06-30,야간,가열로15호기,24,76428,5067,7.5,7.5,-,2020-06-30 07:23,2020-07-01 05:47,-,1344,3786.6,49.5
1742,프레스(P15000),2020-06-30,야간,가열로17호기,7,127340,25450,10,10,-,2020-06-30 07:01,2020-07-01 05:07,-,1326,7659.6,60.2
1743,프레스(P15000),2020-06-30,주간,가열로18호기,3,107180,56280,12,12,-,2020-06-29 18:32,2020-06-30 14:27,-,1195,4900.4,45.7
1744,프레스(P15000),2020-06-30,주간,가열로19호기,1,56280,56280,6,6,-,2020-06-30 05:27,2020-06-30 13:21,-,474,1670.3,29.7
1745,프레스(P15000),2020-06-30,주간,가열로20호기,4,190600,69100,18,18,-,2020-06-29 10:47,2020-06-30 18:01,-,1874,11283.7,59.2
1746,프레스(P5000),2020-07-01,주간,가열로1호기,8,48700,6710,12,13,-,2020-06-30 18:30,2020-07-01 10:10,-,940,2347.5,48.2
1747,프레스(P5000),2020-07-01,야간,가열로2호기,7,81200,14600,12,13,-,2020-06-30 23:56,2020-07-02 07:13,-,1877,7345.5,90.5
1748,프레스(P5000),2020-07-01,야간,가열로3호기,8,76432,9554,12,13,-,2020-06-29 22:42,2020-07-01 20:16,-,2734,8592.1,112.4
1749,프레스(P15000),2020-07-01,주간,가열로6호기,7,99665,17335,6,12,-,2020-07-01 06:54,2020-07-01 15:00,-,486,4502.8,45.2
1750,프레스(P15000),2020-07-01,야간,가열로6호기,4,47660,11915,12,12,-,2020-07-01 15:06,2020-07-02 01:50,-,644,2867.9,60.2
1751,링밀(R/M 9500),2020-07-01,주간,가열로7호기,2,50900,25450,4,10,-,2020-06-30 00:00,2020-07-02 00:00,-,2880,-,0
1752,링밀(R/M 9500),2020-07-01,주간,가열로8호기,9,37410,5370,4,10,-,2020-06-30 00:00,2020-07-02 00:00,-,2880,-,0
1753,링밀(R/M 9500),2020-07-01,주간,가열로9호기,4,54960,13740,4,10,-,2020-06-30 07:11,2020-07-02 00:00,-,2449,6060,110.3
1754,링밀(R/M 9500),2020-07-01,야간,가열로9호기,3,48255,16085,4,10,-,2020-06-30 00:00,2020-07-02 00:00,-,2880,-,0
1755,링밀(R/M 9500),2020-07-01,주간,가열로10호기,4,62045,19615,4,10,-,2020-07-01 03:00,2020-07-01 19:13,-,973,1516.5,24.4
1756,링밀(R/M 9500),2020-07-01,야간,가열로10호기,14,71085,16085,4,10,-,2020-07-01 19:13,2020-07-02 05:43,-,630,1073.7,15.1
1757,링밀(R/M 9500),2020-07-01,주간,가열로11호기,6,74510,19615,4,10,-,2020-07-01 05:37,2020-07-01 19:49,-,852,794.8,10.7
1758,링밀(R/M 9500),2020-07-01,주간,가열로13호기,1,56280,56280,4,10,-,2020-06-30 00:00,2020-07-02 00:00,-,2880,-,0
1759,링밀(R/M 9500),2020-07-01,야간,가열로13호기,1,56280,56280,4,10,-,2020-06-30 00:00,2020-07-02 00:00,-,2880,-,0
1760,프레스(P8000),2020-07-01,야간,가열로15호기,20,74008,5840,7.5,7.5,-,2020-07-01 06:04,2020-07-02 05:47,-,1423,3699.4,50
1761,프레스(P15000),2020-07-01,야간,가열로17호기,4,150850,54750,18,18,-,2020-07-01 05:10,2020-07-02 05:54,-,1484,6016.2,39.9
1762,프레스(P15000),2020-07-01,주간,가열로18호기,2,147650,91370,24,24,-,2020-06-30 14:29,2020-07-01 14:55,-,1466,1604.8,10.9
1763,프레스(P15000),2020-07-01,야간,가열로18호기,4,143375,91370,12,12,-,2020-07-01 15:09,2020-07-02 05:00,-,831,2654.9,18.5
1764,프레스(P15000),2020-07-01,주간,가열로19호기,5,96240,31900,12,12,-,2020-06-30 13:33,2020-07-01 18:51,-,1758,10612.7,110.3
1765,프레스(P15000),2020-07-01,주간,가열로20호기,5,130730,47600,12,12,-,2020-06-30 18:13,2020-07-01 02:34,-,501,2744.7,21
1766,프레스(P15000),2020-07-01,야간,가열로20호기,4,138800,47600,20,20,-,2020-07-01 02:39,2020-07-02 05:51,-,1632,7052,50.8
1767,프레스(P5000),2020-07-02,주간,가열로1호기,8,48700,6710,12,13,-,2020-07-01 20:51,2020-07-02 18:46,-,1315,2365.1,48.6
1768,프레스(P5000),2020-07-02,야간,가열로2호기,8,89904,19100,12,13,-,2020-07-02 07:31,2020-07-03 05:08,-,1297,4112.9,45.7
1769,프레스(P5000),2020-07-02,야간,가열로3호기,8,76432,9554,12,13,-,2020-07-01 20:17,2020-07-02 02:37,-,380,1207.6,15.8
1770,프레스(P15000),2020-07-02,야간,가열로6호기,7,126385,25450,12,12,-,2020-07-02 02:01,2020-07-03 03:32,-,1531,8692.1,68.8
1771,링밀(R/M 9500),2020-07-02,주간,가열로7호기,9,43570,5720,4,10,-,2020-07-01 00:00,2020-07-03 00:00,-,2880,-,0
1772,링밀(R/M 9500),2020-07-02,주간,가열로8호기,3,48370,17970,4,10,-,2020-07-01 00:00,2020-07-03 00:00,-,2880,-,0
1773,링밀(R/M 9500),2020-07-02,야간,가열로8호기,1,17335,17335,4,10,-,2020-07-01 00:00,2020-07-03 00:00,-,2880,-,0
1774,링밀(R/M 9500),2020-07-02,주간,가열로9호기,2,35305,17970,4,10,-,2020-07-01 00:00,2020-07-03 00:00,-,2880,-,0
1775,링밀(R/M 9500),2020-07-02,주간,가열로10호기,4,47660,11915,4,10,-,2020-07-02 05:46,2020-07-02 16:46,-,660,1233.2,25.9
1776,링밀(R/M 9500),2020-07-02,야간,가열로10호기,1,17335,17335,4,10,-,2020-07-02 16:46,2020-07-03 01:45,-,539,987.2,56.9
1777,링밀(R/M 9500),2020-07-02,주간,가열로11호기,2,34670,17335,4,10,-,2020-07-02 04:42,2020-07-02 15:35,-,653,739.3,21.3
1778,링밀(R/M 9500),2020-07-02,야간,가열로13호기,1,56280,56280,4,10,-,2020-07-01 00:00,2020-07-03 00:00,-,2880,-,0
1779,프레스(P8000),2020-07-02,야간,가열로15호기,16,46591,4844,7.5,7.5,-,2020-07-02 06:03,2020-07-03 06:04,-,1441,3639.4,78.1
1780,프레스(P15000),2020-07-02,주간,가열로17호기,3,96100,35500,18,18,-,2020-07-02 05:55,2020-07-02 13:23,-,448,1540.5,16
1781,프레스(P15000),2020-07-02,주간,가열로18호기,1,91370,91370,8,8,-,2020-07-02 05:02,2020-07-02 08:30,-,208,579,6.3
1782,프레스(P15000),2020-07-02,주간,가열로19호기,6,75810,26500,12,12,-,2020-07-01 18:51,2020-07-02 18:12,-,1401,8229.3,108.6
1783,프레스(P15000),2020-07-02,야간,가열로20호기,3,120850,54750,18,18,-,2020-07-02 05:57,2020-07-03 05:02,-,1385,6069.9,50.2
1784,프레스(P5000),2020-07-03,야간,가열로3호기,7,67260,10800,12,13,-,2020-07-02 05:41,2020-07-03 02:12,-,1231,4769,70.9
1785,프레스(P5000),2020-07-03,주간,가열로4호기,6,70630,16100,12,13,-,2020-07-02 13:25,2020-07-03 15:40,-,1575,-,0
1786,프레스(P5000),2020-07-03,야간,가열로5호기,8,56840,13800,12,13,-,2020-07-02 23:53,2020-07-04 00:00,-,1447,-,0
1787,링밀(R/M 9500),2020-07-03,주간,가열로7호기,15,42160,4490,4,10,-,2020-07-02 00:00,2020-07-04 00:00,-,2880,-,0
1788,링밀(R/M 9500),2020-07-03,야간,가열로7호기,13,36960,5720,4,10,-,2020-07-02 00:00,2020-07-04 00:00,-,2880,-,0
1789,링밀(R/M 9500),2020-07-03,주간,가열로8호기,8,54620,13300,4,10,-,2020-07-02 00:00,2020-07-04 00:00,-,2880,-,0
1790,링밀(R/M 9500),2020-07-03,주간,가열로9호기,6,11760,1970,4,10,-,2020-07-02 00:00,2020-07-04 00:00,-,2880,-,0
1791,링밀(R/M 9500),2020-07-03,야간,가열로9호기,7,35120,5720,4,10,-,2020-07-02 00:00,2020-07-04 00:00,-,2880,-,0
1792,링밀(R/M 9500),2020-07-03,주간,가열로10호기,3,52005,17335,4,10,-,2020-07-03 02:11,2020-07-03 02:11,-,0,0,0
1793,프레스(P8000),2020-07-03,주간,가열로14호기,20,71486,5399,7.5,7.5,-,2020-07-02 08:27,2020-07-03 00:00,-,933,3055.8,42.7
1794,프레스(P8000),2020-07-03,야간,가열로15호기,20,71486,5399,7.5,7.5,-,2020-07-03 06:14,2020-07-04 06:04,-,1430,-,0
1795,프레스(P5000),2020-07-03,주간,가열로16호기,2,17040,8520,12,13,-,2020-07-02 10:35,2020-07-03 11:09,-,1474,3512.7,206.1
1796,프레스(P15000),2020-07-03,주간,가열로17호기,3,96100,35500,6,6,-,2020-07-02 13:27,2020-07-03 13:04,-,1417,1870.8,19.5
1797,프레스(P15000),2020-07-03,주간,가열로18호기,4,127300,41000,18,18,-,2020-07-02 13:14,2020-07-03 18:00,-,1726,4593.7,36.1
1798,프레스(P15000),2020-07-03,야간,가열로19호기,8,74720,9340,10,10,-,2020-07-02 23:32,2020-07-04 03:15,-,1663,10069.8,134.8
1799,프레스(P15000),2020-07-03,야간,가열로20호기,3,91900,41000,6,6,-,2020-07-03 05:02,2020-07-04 04:09,-,1387,4833,52.6
1800,프레스(P5000),2020-07-06,야간,가열로1호기,8,53570,10800,12,13,-,2020-07-04 06:19,2020-07-07 05:50,-,4291,5090.8,95
1801,프레스(P5000),2020-07-06,주간,가열로2호기,6,36034,9470,12,13,-,2020-07-04 06:20,2020-07-06 14:13,-,3353,6761.3,187.6
1802,프레스(P5000),2020-07-06,주간,가열로4호기,5,51420,16600,12,13,-,2020-07-04 06:20,2020-07-06 20:18,-,3718,-,0
1803,링밀(R/M 9500),2020-07-06,주간,가열로7호기,6,56460,9410,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1804,링밀(R/M 9500),2020-07-06,야간,가열로7호기,8,39420,5190,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1805,링밀(R/M 9500),2020-07-06,주간,가열로8호기,10,64820,9340,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1806,링밀(R/M 9500),2020-07-06,야간,가열로8호기,11,30520,4490,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1807,링밀(R/M 9500),2020-07-06,주간,가열로9호기,16,54120,5720,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1808,링밀(R/M 9500),2020-07-06,주간,가열로10호기,7,73375,17335,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1809,링밀(R/M 9500),2020-07-06,야간,가열로10호기,4,54960,13740,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1810,링밀(R/M 9500),2020-07-06,주간,가열로11호기,2,50900,25450,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1811,프레스(P15000),2020-07-06,주간,가열로13호기,2,101380,56280,18,18,-,2020-07-04 06:33,2020-07-06 14:30,-,3357,12787.5,126.1
1812,링밀(R/M 9500),2020-07-06,야간,가열로13호기,1,56280,56280,4,10,-,2020-07-05 00:00,2020-07-07 00:00,-,2880,-,0
1813,프레스(P8000),2020-07-06,야간,가열로14호기,20,71312,4844,7.5,7.5,-,2020-07-06 00:00,2020-07-07 06:28,-,1828,-,0
1814,프레스(P8000),2020-07-06,주간,가열로15호기,19,68984,4844,7.5,7.5,-,2020-07-05 06:14,2020-07-06 00:00,-,1066,-,0
1815,프레스(P15000),2020-07-06,야간,가열로16호기,5,57050,12700,10,10,-,2020-07-03 11:09,2020-07-06 23:10,-,5041,4533.3,79.5
1816,프레스(P15000),2020-07-06,주간,가열로17호기,7,174180,44435,15,15,-,2020-07-04 06:35,2020-07-06 18:00,-,3565,11164.1,64.1
1817,프레스(P15000),2020-07-06,주간,가열로19호기,5,104400,41000,15,15,-,2020-07-04 06:40,2020-07-06 18:30,-,3590,13248.5,126.9
1818,프레스(P15000),2020-07-06,야간,가열로20호기,4,152470,44435,12,12,-,2020-07-04 06:40,2020-07-07 06:01,-,4281,8169.7,53.6
1819,프레스(P5000),2020-07-07,야간,가열로1호기,5,66240,16600,12,13,-,2020-07-07 06:08,2020-07-08 06:35,-,1467,1221.9,18.4
1820,프레스(P5000),2020-07-07,주간,가열로2호기,5,47050,9410,12,13,-,2020-07-06 19:58,2020-07-07 18:22,-,1344,4580.6,97.4
1821,프레스(P5000),2020-07-07,주간,가열로3호기,7,106950,19350,12,13,-,2020-07-03 05:05,2020-07-07 14:45,-,6340,13072.7,122.2
1822,프레스(P5000),2020-07-07,야간,가열로4호기,10,75880,7960,12,13,-,2020-07-07 05:47,2020-07-08 02:13,-,1226,5182,68.3
1823,프레스(P15000),2020-07-07,야간,가열로6호기,7,106310,26000,8,8,-,2020-07-06 23:38,2020-07-08 03:14,-,1656,9329.9,87.8
1824,링밀(R/M 9500),2020-07-07,주간,가열로7호기,5,57050,12700,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1825,링밀(R/M 9500),2020-07-07,야간,가열로7호기,9,61930,9410,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1826,링밀(R/M 9500),2020-07-07,주간,가열로8호기,13,37270,4490,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1827,링밀(R/M 9500),2020-07-07,야간,가열로8호기,18,58060,3720,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1828,링밀(R/M 9500),2020-07-07,주간,가열로10호기,7,34930,5190,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1829,링밀(R/M 9500),2020-07-07,야간,가열로10호기,2,32170,16085,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1830,링밀(R/M 9500),2020-07-07,야간,가열로11호기,5,59575,11915,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1831,링밀(R/M 9500),2020-07-07,주간,가열로13호기,1,56280,56280,4,10,-,2020-07-06 00:00,2020-07-08 00:00,-,2880,-,0
1832,프레스(P8000),2020-07-07,야간,가열로14호기,20,60842,3423,7.5,7.5,-,2020-07-07 06:53,2020-07-08 00:00,-,1027,3152.8,51.8
1833,프레스(P8000),2020-07-07,주간,가열로15호기,22,71442,3423,7.5,7.5,-,2020-07-06 19:10,2020-07-07 16:38,-,1288,-,0
1834,프레스(P15000),2020-07-07,주간,가열로17호기,8,122095,30350,12,12,-,2020-07-06 18:00,2020-07-07 16:05,-,1325,6867.2,56.2
1835,프레스(P15000),2020-07-07,주간,가열로18호기,3,150800,70600,18,18,-,2020-07-06 08:30,2020-07-07 13:29,-,1739,8379.1,55.6
1836,프레스(P15000),2020-07-07,야간,가열로18호기,3,124635,44435,20,20,-,2020-07-07 13:29,2020-07-07 23:18,-,589,1724.6,13.8
1837,프레스(P15000),2020-07-07,주간,가열로19호기,4,137435,44435,15,15,-,2020-07-06 18:30,2020-07-07 18:02,-,1412,9250.9,67.3
1838,프레스(P15000),2020-07-07,야간,가열로20호기,2,146934,105934,6,6,-,2020-07-07 06:05,2020-07-07 20:34,-,869,3638.2,24.8
1839,프레스(P5000),2020-07-08,야간,가열로1호기,4,49640,12410,12,13,-,2020-07-08 07:00,2020-07-08 22:50,-,950,0,0
1840,프레스(P5000),2020-07-08,주간,가열로2호기,7,96149,15269,12,13,-,2020-07-07 18:25,2020-07-08 18:00,-,1415,4659.5,48.5
1841,프레스(P5000),2020-07-08,주간,가열로3호기,7,102200,14600,12,13,-,2020-07-07 14:50,2020-07-08 14:16,-,1406,4899.5,47.9
1842,프레스(P5000),2020-07-08,야간,가열로4호기,5,48860,13100,12,13,-,2020-07-08 02:52,2020-07-09 05:03,-,1571,4705.8,96.3
1843,프레스(P15000),2020-07-08,야간,가열로6호기,5,79990,19615,12,12,-,2020-07-08 03:37,2020-07-09 01:42,-,1325,6419.6,80.3
1844,링밀(R/M 9500),2020-07-08,주간,가열로7호기,9,52560,7960,4,10,-,2020-07-07 00:00,2020-07-09 00:00,-,2880,-,0
1845,링밀(R/M 9500),2020-07-08,야간,가열로7호기,20,70280,5720,4,10,-,2020-07-07 00:00,2020-07-09 00:00,-,2880,-,0
1846,링밀(R/M 9500),2020-07-08,주간,가열로8호기,15,66400,7340,4,10,-,2020-07-07 00:00,2020-07-09 00:00,-,2880,-,0
