,가열로명,가열시작일시,가열종료일시,단위가스사용량(사용량/중량),소요시간(분),소재개수,순번,시작온도,작업일자,종료온도,주/야간,중량(kg),총가스사용량,최대중량(kg),최대홀딩시간,최소홀딩시간,프레스명,DETECTED,STATUS
415,가열로6호기,2020-04-07 05:58,2020-04-08 02:33,147.7,1235.0,4.0,565.0,-,2020-04-07,-,야간,41700.0,6160.6,13200.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
416,가열로6호기,2020-04-08 05:39,2020-04-09 05:58,82.3,1459.0,6.0,585.0,-,2020-04-08,-,야간,109140.0,8986.3,26970.0,12.0,12.0,프레스(P15000),FOUND,OK
417,가열로6호기,2020-04-09 06:20,2020-04-10 07:16,97.6,1496.0,7.0,605.0,-,2020-04-09,-,야간,82880.0,8085.3,14800.0,12.0,12.0,프레스(P15000),FOUND,OK
418,가열로6호기,2020-04-10 07:26,2020-04-11 05:42,0.0,1336.0,5.0,625.0,-,2020-04-10,-,야간,54600.0,-,24000.0,12.0,12.0,프레스(P15000),FOUND,OK
419,가열로6호기,2020-04-11 07:00,2020-04-14 05:44,0.0,4244.0,6.0,647.0,-,2020-04-13,-,야간,117660.0,-,24000.0,13.0,12.0,프레스(P15000),FOUND,OK
420,가열로6호기,2020-04-14 09:39,2020-04-15 18:05,53.1,1946.0,6.0,691.0,-,2020-04-15,-,주간,101000.0,5358.7,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
421,가열로6호기,2020-04-15 18:05,2020-04-16 06:06,41.9,721.0,4.0,692.0,-,2020-04-15,-,야간,74600.0,3123,24100.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
422,가열로6호기,2020-04-16 06:09,2020-04-16 22:43,86.7,994.0,3.0,712.0,-,2020-04-16,-,야간,44900.0,3894.8,18500.0,8.0,8.0,프레스(P15000),FOUND,OK
423,가열로6호기,2020-04-17 14:04,2020-04-18 07:27,25.7,1043.0,3.0,730.0,-,2020-04-17,-,야간,46712.0,1199.5,19712.0,6.0,6.0,프레스(P15000),NOT FOUND,
424,가열로6호기,2020-04-20 14:44,2020-04-21 02:49,116.5,725.0,5.0,746.0,-,2020-04-20,-,야간,44585.0,5193.5,23762.0,12.0,12.0,프레스(P5000),FOUND,DOOR OPENED WHILE HEATING
425,가열로6호기,2020-04-21 05:35,2020-04-22 05:01,149.3,1406.0,4.0,774.0,-,2020-04-21,-,야간,50220.0,7498.4,12555.0,12.0,12.0,프레스(P15000),FOUND,OK
426,가열로6호기,2020-04-22 06:13,2020-04-23 05:54,82.6,1421.0,7.0,793.0,-,2020-04-22,-,야간,102580.0,8476.2,20740.0,12.0,12.0,프레스(P15000),FOUND,OK
427,가열로6호기,2020-04-23 06:13,2020-04-23 21:34,62.3,921.0,4.0,807.0,-,2020-04-23,-,야간,88000.0,5485.2,36200.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
428,가열로6호기,2020-04-23 21:34,2020-04-24 10:15,29.0,761.0,4.0,829.0,-,2020-04-24,-,주간,98200.0,2846.3,36200.0,15.0,15.0,프레스(P15000),FOUND,OK
429,가열로6호기,2020-04-24 10:15,2020-04-25 05:34,63.4,1159.0,2.0,830.0,-,2020-04-24,-,야간,66200.0,4197.2,36200.0,8.0,8.0,프레스(P15000),FOUND,OK
430,가열로6호기,2020-04-25 05:55,2020-04-26 05:15,85.0,1400.0,4.0,856.0,-,2020-04-25,-,야간,70595.0,6002.7,36200.0,13.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
431,가열로6호기,2020-04-26 07:00,2020-04-28 02:01,112.8,2581.0,5.0,880.0,-,2020-04-27,-,야간,78760.0,8884.7,32900.0,12.0,12.0,프레스(P15000),FOUND,OK
432,가열로6호기,2020-04-28 02:29,2020-04-29 06:05,131.4,1656.0,6.0,906.0,-,2020-04-28,-,야간,54120.0,7108.7,11400.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
433,가열로6호기,2020-04-29 06:21,2020-04-30 03:05,90.2,1244.0,5.0,932.0,-,2020-04-29,-,야간,60250.0,5436.7,12050.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
434,가열로6호기,2020-04-30 03:10,2020-05-01 06:42,144.9,1652.0,5.0,955.0,-,2020-04-30,-,야간,48430.0,7016.9,10270.0,12.0,12.0,프레스(P15000),FOUND,OK
435,가열로6호기,2020-05-01 09:00,2020-05-06 15:36,51.1,7596.0,4.0,978.0,-,2020-05-06,-,주간,57200.0,2924.4,14300.0,6.0,6.0,프레스(P15000),NOT FOUND,
436,가열로6호기,2020-05-06 15:55,2020-05-07 14:55,121.9,1380.0,5.0,993.0,-,2020-05-07,-,주간,76065.0,9273.7,26000.0,15.0,15.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
437,가열로6호기,2020-05-07 14:55,2020-05-08 02:36,41.4,701.0,5.0,994.0,-,2020-05-07,-,야간,76065.0,3145.7,26000.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
438,가열로6호기,2020-05-08 04:46,2020-05-08 21:59,92.6,1033.0,5.0,1013.0,-,2020-05-08,-,야간,65100.0,6029.7,24000.0,8.0,8.0,프레스(P15000),FOUND,OK
439,가열로6호기,2020-05-08 23:45,2020-05-10 04:36,85.3,1731.0,7.0,1035.0,-,2020-05-09,-,야간,114205.0,9745.4,24000.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
440,가열로6호기,2020-05-10 07:00,2020-05-11 06:50,69.7,1430.0,5.0,1055.0,-,2020-05-11,-,주간,105920.0,7386.9,26000.0,12.0,12.0,프레스(P15000),FOUND,OK
441,가열로6호기,2020-05-11 06:50,2020-05-12 01:37,0.0,1127.0,4.0,1056.0,-,2020-05-11,-,야간,82170.0,-,26000.0,12.0,12.0,프레스(P15000),NOT FOUND,
442,가열로6호기,2020-05-12 01:37,2020-05-13 01:46,78.7,1449.0,8.0,1080.0,-,2020-05-12,-,야간,112945.0,8887.6,19615.0,12.0,12.0,프레스(P15000),NOT FOUND,
443,가열로6호기,2020-05-13 03:38,2020-05-13 09:55,2.3,377.0,8.0,1094.0,-,2020-05-13,-,주간,91535.0,210.2,24100.0,6.0,6.0,프레스(P15000),NOT FOUND,
444,가열로6호기,2020-05-13 10:12,2020-05-14 05:46,139.2,1174.0,2.0,1095.0,-,2020-05-13,-,야간,48200.0,6709.6,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
445,가열로6호기,2020-05-14 15:51,2020-05-19 03:57,202.6,6486.0,4.0,1164.0,-,2020-05-18,-,야간,71770.0,14538.7,19800.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
446,가열로6호기,2020-05-19 06:33,2020-05-20 02:10,104.5,1177.0,4.0,1188.0,-,2020-05-19,-,야간,65330.0,6830,22930.0,12.0,12.0,프레스(P15000),FOUND,OK
447,가열로6호기,2020-05-20 02:10,2020-05-20 22:15,59.9,1205.0,6.0,1211.0,-,2020-05-20,-,야간,106170.0,6357.1,24100.0,12.0,12.0,프레스(P15000),FOUND,GAS OFF/TEMP OFF
448,가열로6호기,2020-05-20 22:28,2020-05-21 18:56,79.5,1228.0,4.0,1235.0,-,2020-05-21,-,주간,96400.0,7661.7,24100.0,8.0,8.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
449,가열로6호기,2020-05-22 15:36,2020-05-27 01:00,127.1,6324.0,7.0,1300.0,-,2020-05-26,-,야간,93650.0,11907.5,16000.0,12.0,12.0,프레스(P15000),NOT FOUND,
450,가열로6호기,2020-05-27 01:16,2020-05-27 11:14,73.6,598.0,4.0,1320.0,-,2020-05-27,-,주간,47620.0,3503.7,25750.0,8.0,8.0,프레스(P15000),NOT FOUND,
451,가열로6호기,2020-05-27 11:14,2020-05-28 06:12,68.4,1138.0,5.0,1321.0,-,2020-05-27,-,야간,55270.0,3781.7,16700.0,12.0,12.0,프레스(P15000),NOT FOUND,
452,가열로6호기,2020-05-28 06:14,2020-05-29 06:05,87.8,1431.0,4.0,1341.0,-,2020-05-28,-,야간,73200.0,6427,19900.0,8.0,8.0,프레스(P15000),NOT FOUND,
453,가열로6호기,2020-05-29 16:41,2020-06-01 16:31,147.6,4310.0,5.0,1379.0,-,2020-06-01,-,주간,77285.0,11408.5,24100.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
454,가열로6호기,2020-06-01 16:31,2020-06-02 05:21,35.1,770.0,5.0,1380.0,-,2020-06-01,-,야간,77285.0,2714.6,24100.0,8.0,8.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
455,가열로6호기,2020-06-02 15:41,2020-06-02 18:26,4.8,165.0,4.0,1393.0,-,2020-06-02,-,주간,88240.0,421.2,22060.0,4.0,4.0,프레스(P15000),NOT FOUND,
456,가열로6호기,2020-06-03 12:16,2020-06-04 05:49,69.8,1053.0,4.0,1414.0,-,2020-06-03,-,야간,82920.0,5785.3,22060.0,6.0,6.0,프레스(P15000),FOUND,OK
457,가열로6호기,2020-06-04 07:01,2020-06-05 06:34,116.8,1413.0,5.0,1434.0,-,2020-06-04,-,야간,63880.0,7458.3,14180.0,12.0,12.0,프레스(P15000),FOUND,OK
458,가열로6호기,2020-06-05 07:32,2020-06-05 18:45,60.4,673.0,5.0,1456.0,-,2020-06-05,-,주간,64520.0,3895.2,17660.0,12.0,12.0,프레스(P15000),FOUND,NO MATERIAL
459,가열로6호기,2020-06-05 18:45,2020-06-06 02:29,29.6,464.0,5.0,1457.0,-,2020-06-05,-,야간,64520.0,1910.6,17660.0,10.0,10.0,프레스(P15000),NOT FOUND,
460,가열로6호기,2020-06-06 07:00,2020-06-09 01:06,96.7,3966.0,7.0,1476.0,-,2020-06-08,-,야간,97400.0,9418,24100.0,10.0,10.0,프레스(P15000),FOUND,OK
461,가열로6호기,2020-06-09 01:12,2020-06-10 05:59,112.2,1727.0,7.0,1488.0,-,2020-06-09,-,야간,55005.0,6171.5,9840.0,10.0,10.0,프레스(P15000),FOUND,OK
462,가열로6호기,2020-06-10 06:12,2020-06-11 01:11,71.3,1139.0,5.0,1499.0,-,2020-06-10,-,야간,76170.0,5431.5,25950.0,12.0,12.0,프레스(P15000),FOUND,OK
463,가열로6호기,2020-06-11 06:23,2020-06-12 05:37,117.0,1394.0,4.0,1517.0,-,2020-06-11,-,야간,57280.0,6699.7,16085.0,12.0,12.0,프레스(P15000),FOUND,OK
464,가열로6호기,2020-06-16 13:11,2020-06-17 18:30,106.0,1759.0,6.0,1580.0,-,2020-06-17,-,주간,98420.0,10432,24100.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
465,가열로6호기,2020-06-17 18:32,2020-06-18 04:48,44.7,616.0,2.0,1581.0,-,2020-06-17,-,야간,48200.0,2153.9,24100.0,6.0,6.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
466,가열로6호기,2020-06-18 12:11,2020-06-18 16:07,147.0,236.0,1.0,1603.0,-,2020-06-18,-,주간,9200.0,1352.2,9200.0,8.0,4.0,프레스(P15000),NOT FOUND,
467,가열로6호기,2020-06-18 22:47,2020-06-19 14:05,327.8,918.0,3.0,1622.0,-,2020-06-19,-,주간,9300.0,3048.8,3100.0,6.0,6.0,프레스(P15000),FOUND,OK
468,가열로6호기,2020-06-20 06:10,2020-06-23 05:41,144.9,4291.0,4.0,1637.0,-,2020-06-22,-,야간,79100.0,11462.8,24100.0,12.0,12.0,프레스(P15000),FOUND,OK
469,가열로6호기,2020-06-23 06:01,2020-06-23 21:27,54.1,926.0,10.0,1648.0,-,2020-06-23,-,야간,123410.0,6670.6,16085.0,12.0,12.0,프레스(P15000),FOUND,OK
470,가열로6호기,2020-06-23 21:36,2020-06-24 22:01,60.9,1465.0,8.0,1660.0,-,2020-06-24,-,야간,103720.0,6321.4,16085.0,8.0,8.0,프레스(P15000),FOUND,OK
471,가열로6호기,2020-06-25 01:50,2020-06-26 02:05,96.6,1455.0,6.0,1673.0,-,2020-06-25,-,야간,78340.0,7564,17970.0,8.0,8.0,프레스(P15000),FOUND,OK
472,가열로6호기,2020-06-27 06:42,2020-06-30 04:45,117.3,4203.0,8.0,1710.0,-,2020-06-29,-,야간,112000.0,13135.1,16085.0,12.0,12.0,프레스(P15000),FOUND,OK
473,가열로6호기,2020-06-30 05:55,2020-07-01 06:07,70.5,1452.0,8.0,1730.0,-,2020-06-30,-,야간,128755.0,9074.3,19615.0,10.0,10.0,프레스(P15000),FOUND,OK
474,가열로6호기,2020-07-01 06:54,2020-07-01 15:00,45.2,486.0,7.0,1749.0,-,2020-07-01,-,주간,99665.0,4502.8,17335.0,12.0,6.0,프레스(P15000),FOUND,OK
475,가열로6호기,2020-07-01 15:06,2020-07-02 01:50,60.2,644.0,4.0,1750.0,-,2020-07-01,-,야간,47660.0,2867.9,11915.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
476,가열로6호기,2020-07-02 02:01,2020-07-03 03:32,68.8,1531.0,7.0,1770.0,-,2020-07-02,-,야간,126385.0,8692.1,25450.0,12.0,12.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
477,가열로6호기,2020-07-06 23:38,2020-07-08 03:14,87.8,1656.0,7.0,1823.0,-,2020-07-07,-,야간,106310.0,9329.9,26000.0,8.0,8.0,프레스(P15000),FOUND,DOOR OPENED WHILE HEATING
478,가열로6호기,2020-07-08 03:37,2020-07-09 01:42,80.3,1325.0,5.0,1843.0,-,2020-07-08,-,야간,79990.0,6419.6,19615.0,12.0,12.0,프레스(P15000),FOUND,OK
479,가열로6호기,2020-07-09 01:56,2020-07-10 01:52,82.1,1436.0,6.0,1864.0,-,2020-07-09,-,야간,80200.0,6584,19615.0,12.0,12.0,프레스(P15000),FOUND,OK
480,가열로6호기,2020-07-10 02:08,2020-07-10 23:43,74.5,1295.0,7.0,1888.0,-,2020-07-10,-,야간,86585.0,6452.5,13505.0,12.0,12.0,프레스(P15000),FOUND,OK
481,가열로6호기,2020-07-11 06:48,2020-07-14 06:23,113.4,4295.0,6.0,1911.0,-,2020-07-13,-,야간,86595.0,9821.9,15990.0,13.0,12.0,프레스(P15000),FOUND,OK
482,가열로6호기,2020-07-14 07:06,2020-07-15 02:15,77.0,1149.0,7.0,1927.0,-,2020-07-14,-,야간,87755.0,6758.1,26000.0,10.0,10.0,프레스(P15000),FOUND,OK
483,가열로6호기,2020-07-15 04:00,2020-07-16 00:00,0.0,1200.0,4.0,1943.0,-,2020-07-15,-,야간,80400.0,-,21600.0,12.0,12.0,프레스(P15000),NOT FOUND,
484,가열로7호기,2020-03-01 07:13,2020-03-02 18:23,53.7,2110.0,6.0,6.0,-,2020-03-02,-,주간,58000.0,3115.6,9830.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
485,가열로7호기,2020-03-02 18:30,2020-03-03 04:05,16.8,575.0,17.0,7.0,-,2020-03-02,-,야간,74510.0,1251.8,5070.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
486,가열로7호기,2020-03-03 04:10,2020-03-03 19:47,25.1,937.0,6.0,31.0,-,2020-03-03,-,주간,53460.0,1343.8,10670.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
487,가열로7호기,2020-03-03 20:38,2020-03-04 15:22,28.0,1124.0,18.0,53.0,-,2020-03-04,-,주간,46890.0,1312.2,3230.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
488,가열로7호기,2020-03-04 15:27,2020-03-05 10:11,48.7,1124.0,4.0,54.0,-,2020-03-04,-,야간,31810.0,1548.9,8240.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
489,가열로7호기,2020-03-05 10:23,2020-03-05 22:20,33.7,717.0,3.0,74.0,-,2020-03-05,-,야간,39040.0,1313.7,15400.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
490,가열로7호기,2020-03-05 22:39,2020-03-07 04:32,37.7,1793.0,19.0,94.0,-,2020-03-06,-,주간,72210.0,2723.5,7790.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
491,가열로7호기,2020-03-10 16:18,2020-03-11 05:20,15.8,782.0,17.0,140.0,-,2020-03-10,-,야간,81560.0,1288.4,5440.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
492,가열로7호기,2020-03-11 05:23,2020-03-11 16:21,11.1,658.0,25.0,163.0,-,2020-03-11,-,주간,84180.0,934.1,7090.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
493,가열로7호기,2020-03-11 16:22,2020-03-12 02:28,16.5,606.0,6.0,164.0,-,2020-03-11,-,야간,47900.0,788.9,9810.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
494,가열로7호기,2020-03-12 02:38,2020-03-13 03:00,67.4,1462.0,3.0,187.0,-,2020-03-12,-,야간,32290.0,2175.3,11395.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
495,가열로7호기,2020-03-13 04:39,2020-03-13 23:08,43.1,1109.0,12.0,209.0,-,2020-03-13,-,주간,36950.0,1593.8,3180.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
496,가열로7호기,2020-03-15 06:33,2020-03-16 15:04,42.7,1951.0,13.0,229.0,-,2020-03-16,-,주간,70030.0,2988.6,9470.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
497,가열로7호기,2020-03-16 15:06,2020-03-17 21:40,43.0,1834.0,7.0,230.0,-,2020-03-16,-,야간,66535.0,2861.1,9580.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
498,가열로7호기,2020-03-17 21:46,2020-03-19 02:21,126.2,1715.0,10.0,269.0,-,2020-03-18,-,주간,18900.0,2386.1,1980.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
499,가열로7호기,2020-03-19 11:06,2020-03-21 06:41,82.9,2615.0,15.0,306.0,-,2020-03-20,-,야간,46200.0,3827.7,4820.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
500,가열로7호기,2020-03-22 09:25,2020-03-23 17:21,47.1,1916.0,12.0,325.0,-,2020-03-23,-,주간,63600.0,2997.3,6010.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
501,가열로7호기,2020-03-23 20:36,2020-03-24 06:12,25.2,576.0,1.0,345.0,-,2020-03-24,-,주간,37750.0,952.3,37750.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
502,가열로7호기,2020-03-24 09:03,2020-03-26 03:25,63.3,2542.0,4.0,365.0,-,2020-03-25,-,주간,64340.0,4071.5,16085.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
503,가열로7호기,2020-03-30 13:16,2020-03-31 14:24,28.9,1508.0,1.0,439.0,-,2020-03-31,-,주간,30480.0,879.9,30480.0,12.0,12.0,프레스(P15000),NOT FOUND,
504,가열로7호기,2020-03-31 15:24,2020-04-01 16:33,119.3,1509.0,1.0,456.0,-,2020-04-01,-,주간,30480.0,3636.9,30480.0,10.0,10.0,프레스(P15000),NOT FOUND,
505,가열로7호기,2020-04-01 19:43,2020-04-02 10:03,31.0,860.0,3.0,480.0,-,2020-04-02,-,주간,38050.0,1179.8,19100.0,12.0,12.0,프레스(P15000),NOT FOUND,
506,가열로7호기,2020-04-02 11:14,2020-04-03 05:09,34.8,1075.0,5.0,481.0,-,2020-04-02,-,야간,56130.0,1953.3,19100.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
507,가열로7호기,2020-04-03 05:18,2020-04-03 05:45,9.6,27.0,1.0,520.0,-,2020-04-04,-,주간,13600.0,130.4,13600.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
508,가열로7호기,2020-04-05 17:48,2020-04-07 05:13,96.0,2125.0,5.0,543.0,-,2020-04-06,-,야간,40940.0,3931.9,9140.0,12.0,12.0,프레스(P15000),NOT FOUND,
509,가열로7호기,2020-04-07 05:14,2020-04-07 10:00,25.0,286.0,2.0,566.0,-,2020-04-07,-,주간,15300.0,382.2,7650.0,13.0,12.0,프레스(P15000),NOT FOUND,
510,가열로7호기,2020-04-07 16:11,2020-04-08 18:01,46.5,1550.0,3.0,586.0,-,2020-04-08,-,주간,24775.0,1153.1,9475.0,12.0,12.0,프레스(P15000),NOT FOUND,
511,가열로7호기,2020-04-12 06:26,2020-04-13 15:08,45.5,1962.0,10.0,648.0,-,2020-04-13,-,주간,65820.0,2995.2,8880.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
512,가열로7호기,2020-04-13 15:15,2020-04-13 23:17,17.5,482.0,18.0,649.0,-,2020-04-13,-,야간,48440.0,846.2,5260.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
513,가열로7호기,2020-04-14 01:42,2020-04-14 18:54,37.3,1032.0,2.0,670.0,-,2020-04-14,-,주간,39230.0,1464,19615.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
514,가열로7호기,2020-04-14 20:35,2020-04-16 03:13,55.2,1838.0,5.0,693.0,-,2020-04-15,-,주간,50445.0,2784.7,10140.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
515,가열로7호기,2020-04-16 03:14,2020-04-17 04:06,51.0,1492.0,10.0,694.0,-,2020-04-15,-,야간,41910.0,2137.5,5260.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
516,가열로7호기,2020-04-17 18:24,2020-04-18 05:29,17.1,665.0,10.0,747.0,-,2020-04-20,-,주간,76350.0,1305.6,7950.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
517,가열로7호기,2020-04-19 08:29,2020-04-21 02:09,68.6,2500.0,18.0,748.0,-,2020-04-20,-,야간,59040.0,4051.6,3540.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
518,가열로7호기,2020-04-21 02:10,2020-04-21 19:50,24.8,1060.0,19.0,775.0,-,2020-04-21,-,주간,66150.0,1643.5,5430.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
519,가열로7호기,2020-04-23 04:03,2020-04-23 18:31,28.1,868.0,15.0,808.0,-,2020-04-23,-,주간,57050.0,1603,10730.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
520,가열로7호기,2020-04-23 18:37,2020-04-24 04:43,24.3,606.0,18.0,809.0,-,2020-04-23,-,야간,64150.0,1560.5,4150.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
521,가열로7호기,2020-04-26 07:42,2020-04-27 15:52,49.5,1930.0,11.0,881.0,-,2020-04-27,-,주간,61410.0,3040,6450.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
522,가열로7호기,2020-04-27 16:08,2020-04-27 23:39,13.1,451.0,17.0,882.0,-,2020-04-27,-,야간,75950.0,994.2,5620.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
523,가열로7호기,2020-04-27 23:44,2020-04-28 17:18,36.4,1054.0,4.0,907.0,-,2020-04-28,-,주간,45860.0,1670,11465.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
524,가열로7호기,2020-04-28 17:23,2020-04-29 15:44,35.2,1341.0,11.0,933.0,-,2020-04-29,-,주간,82260.0,2893.7,9610.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
525,가열로7호기,2020-04-29 15:54,2020-04-30 01:56,16.0,602.0,11.0,934.0,-,2020-04-29,-,야간,55770.0,892.6,5370.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
526,가열로7호기,2020-04-30 02:00,2020-04-30 11:55,33.9,595.0,6.0,956.0,-,2020-04-30,-,주간,32340.0,1096.6,5390.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
527,가열로7호기,2020-04-30 11:56,2020-05-01 00:11,16.5,735.0,6.0,957.0,-,2020-04-30,-,야간,57900.0,958,9650.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
528,가열로7호기,2020-05-05 09:26,2020-05-06 11:40,69.8,1574.0,12.0,979.0,-,2020-05-06,-,주간,58005.0,4047.1,5768.0,7.5,7.5,프레스(P8000),NOT FOUND,
529,가열로7호기,2020-05-06 11:55,2020-05-07 13:35,54.1,1540.0,17.0,995.0,-,2020-05-07,-,주간,63868.0,3455.9,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
530,가열로7호기,2020-05-07 13:41,2020-05-08 13:13,52.8,1412.0,12.0,1014.0,-,2020-05-08,-,주간,57000.0,3010.1,4775.0,7.5,7.5,프레스(P8000),NOT FOUND,
531,가열로7호기,2020-05-08 13:17,2020-05-09 10:36,51.8,1279.0,10.0,1036.0,-,2020-05-09,-,주간,49236.0,2550.4,4953.0,7.5,7.5,프레스(P8000),NOT FOUND,
532,가열로7호기,2020-05-13 18:43,2020-05-14 10:57,46.4,974.0,4.0,1117.0,-,2020-05-14,-,주간,42500.0,1970.7,11400.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
533,가열로7호기,2020-05-14 11:29,2020-05-14 23:44,18.9,735.0,4.0,1118.0,-,2020-05-14,-,야간,62640.0,1182.6,15660.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
534,가열로7호기,2020-05-14 23:51,2020-05-15 14:14,25.3,863.0,11.0,1140.0,-,2020-05-15,-,주간,66030.0,1667.3,7910.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
535,가열로7호기,2020-05-15 14:18,2020-05-15 23:08,14.9,530.0,14.0,1141.0,-,2020-05-15,-,야간,58290.0,868.5,6840.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
536,가열로7호기,2020-05-17 14:49,2020-05-18 16:09,50.3,1520.0,3.0,1165.0,-,2020-05-18,-,주간,48255.0,2429.1,16085.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
537,가열로7호기,2020-05-18 16:15,2020-05-19 04:22,13.3,727.0,20.0,1166.0,-,2020-05-18,-,야간,78650.0,1043,5720.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
538,가열로7호기,2020-05-19 04:23,2020-05-19 11:12,11.9,409.0,7.0,1189.0,-,2020-05-19,-,주간,52600.0,627.2,9970.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
539,가열로7호기,2020-05-19 11:16,2020-05-20 16:37,36.5,1761.0,9.0,1190.0,-,2020-05-19,-,야간,66570.0,2430.4,9970.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
540,가열로7호기,2020-05-20 16:41,2020-05-20 22:42,13.6,361.0,3.0,1212.0,-,2020-05-20,-,주간,40800.0,555.2,13600.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
541,가열로7호기,2020-05-20 22:45,2020-05-21 05:31,8.6,406.0,19.0,1213.0,-,2020-05-20,-,야간,59930.0,512.8,5070.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
542,가열로7호기,2020-05-21 05:33,2020-05-21 19:28,21.7,835.0,2.0,1236.0,-,2020-05-21,-,주간,48200.0,1046.6,24100.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
543,가열로7호기,2020-05-21 21:55,2020-05-22 10:56,57.5,781.0,12.0,1237.0,-,2020-05-21,-,야간,23760.0,1366.3,1980.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
544,가열로7호기,2020-05-22 10:57,2020-05-23 06:03,34.1,1146.0,3.0,1258.0,-,2020-05-22,-,주간,42160.0,1435.8,14870.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
545,가열로7호기,2020-05-24 07:48,2020-05-25 18:51,192.2,2103.0,5.0,1276.0,-,2020-05-25,-,주간,14950.0,2873,2990.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
546,가열로7호기,2020-05-25 18:51,2020-05-25 21:23,5.3,152.0,12.0,1277.0,-,2020-05-25,-,야간,41340.0,217.5,3660.0,10.0,4.0,링밀(R/M 9500),NOT FOUND,
