,Type,cycle,drop_flag,gradient,in,out,part_types,temp diff,time diff,啊胶荤侩樊,啊凯肺 锅龋,啊凯肯丰 柯档,啊凯吝 付瘤阜 巩摧腮 矫埃,啊凯吝 巩凯覆 冉荐,滑矫埃,家犁 list,矫累矫埃,矫累柯档,角力 矫累矫埃,盔贰矫累痢柯档,捞傈 辆丰矫埃,累诀老磊,辆丰矫埃,辆丰柯档,林/具埃,弥辆 啊凯矫累 柯档,乞闭柯档,乞老/林富
557,hold,39.0,0.0,,,,,,,1316.8999999999069,19,,,,,[''],2020-04-24 05:42:00,1253.7,,,,2020-04-24,2020-04-24 13:48:00,1245.7,林埃,,1246.3137577002055,
558,hold,40.0,0.0,,,,,,,2177.5,19,,,,,[''],2020-04-24 22:01:00,1248.1,,,,2020-04-25,2020-04-25 08:20:00,1246.3,林埃,,1246.299677419355,
559,hold,41.0,0.0,,,,,,,1518.6000000000934,19,,,,,[''],2020-04-25 14:48:00,1268.0,,,,2020-04-25,2020-04-25 23:44:00,1245.3,具埃,,1246.2741154562386,
560,hold,44.0,0.0,,,,,,,530.0,19,,,,,[''],2020-04-28 02:46:00,1245.1,,,,2020-04-28,2020-04-28 06:16:00,1245.7,林埃,,1245.7478672985785,
561,hold,45.0,0.0,,,,,,,1777.2999999998135,19,,,,,[''],2020-04-29 02:01:00,1261.5,,,,2020-04-29,2020-04-29 13:51:00,1246.5,林埃,,1246.0666666666666,
562,hold,49.0,0.0,,,,,,,1510.8999999999066,19,,,,,[''],2020-05-06 23:07:00,1262.5,,,,2020-05-07,2020-05-07 06:23:00,1246.6,林埃,,1246.249771167048,
563,hold,52.0,0.0,,,,,,,1776.7000000001865,19,,,,,[''],2020-05-13 04:04:00,1251.3,,,,2020-05-13,2020-05-13 10:51:00,1245.8,林埃,,1245.9995098039215,
564,hold,53.0,0.0,,,,,,,4646.699999999953,19,,,,,[''],2020-05-13 23:32:00,1250.9,,,,2020-05-14,2020-05-14 13:48:00,1246.3,林埃,,1249.2759626604436,
565,hold,54.0,0.0,,,,,,,700.1999999999533,19,,,,,[''],2020-05-14 20:33:00,1249.7,,,,2020-05-14,2020-05-14 23:06:00,1246.2,具埃,,1246.5863636363636,
566,hold,55.0,0.0,,,,,,,565.1000000000931,19,,,,,[''],2020-05-15 19:35:00,1250.4,,,,2020-05-15,2020-05-15 21:49:00,1246.2,具埃,,1246.2140740740738,
567,hold,56.0,0.0,,,,,,,531.2999999998137,19,,,,,[''],2020-05-18 11:12:00,1249.6,,,,2020-05-18,2020-05-18 12:56:00,1245.9,林埃,,1246.4333333333334,
568,hold,57.0,0.0,,,,,,,972.8000000000467,19,,,,,[''],2020-05-18 19:33:00,1250.3,,,,2020-05-19,2020-05-18 22:20:00,1247.5,林埃,,1249.0636904761905,
569,hold,58.0,0.0,,,,,,,1052.8999999999069,19,,,,,[''],2020-05-21 15:24:00,1230.8,,,,2020-05-21,2020-05-21 18:46:00,1226.0,具埃,,1226.3399014778329,
570,hold,59.0,0.0,,,,,,,1337.6999999999534,19,,,,,[''],2020-05-25 07:24:00,1251.3,,,,2020-05-25,2020-05-25 10:40:00,1248.5,具埃,,1247.6802030456852,
571,hold,60.0,0.0,,,,,,,929.1000000000932,19,,,,,[''],2020-05-26 09:58:00,1248.4,,,,2020-05-26,2020-05-26 13:45:00,1246.4,林埃,,1246.2842105263155,
572,hold,61.0,0.0,,,,,,,230.5,19,,,,,[''],2020-05-26 22:45:00,1247.4,,,,2020-05-27,2020-05-26 23:16:00,1248.2,林埃,,1248.40625,
573,hold,62.0,0.0,,,,,,,197.9000000001397,19,,,,,[''],2020-05-29 12:30:00,1249.7,,,,2020-05-29,2020-05-29 13:07:00,1246.5,林埃,,1247.65,
574,hold,63.0,0.0,,,,,,,387.4000000001397,19,,,,,[''],2020-06-01 20:41:00,1252.6,,,,2020-06-01,2020-06-01 21:54:00,1246.8,具埃,,1245.5243243243244,
575,hold,64.0,0.0,,,,,,,3088.2000000001867,19,,,,,[''],2020-06-02 21:43:00,1249.9,,,,2020-06-03,2020-06-03 05:24:00,1248.1,具埃,,1248.0580086580087,
576,hold,65.0,0.0,,,,,,,2822.5999999998603,19,,,,,[''],2020-06-04 07:34:00,1251.4,,,,2020-06-04,2020-06-04 14:09:00,1248.3,具埃,,1248.355808080808,
577,hold,67.0,0.0,,,,,,,2513.100000000093,19,,,,,[''],2020-06-08 08:23:00,1247.4,,,,2020-06-08,2020-06-08 15:23:00,1246.9,林埃,,1248.0292161520192,
578,hold,68.0,0.0,,,,,,,969.7000000001863,19,,,,,[''],2020-06-08 22:01:00,1251.7,,,,2020-06-08,2020-06-09 01:11:00,1247.1,具埃,,1250.2026178010472,
579,hold,69.0,0.0,,,,,,,418.19999999995343,19,,,,,[''],2020-06-09 20:41:00,1247.7,,,,2020-06-09,2020-06-09 22:11:00,1246.6,具埃,,1246.6923076923078,
580,hold,71.0,0.0,,,,,,,431.30000000004657,19,,,,,[''],2020-06-11 07:06:00,1250.0,,,,2020-06-11,2020-06-11 08:48:00,1246.3,林埃,,1246.973786407767,
581,hold,73.0,0.0,,,,,,,274.30000000004657,19,,,,,[''],2020-06-15 19:19:00,1247.7,,,,2020-06-15,2020-06-15 20:18:00,1246.6,具埃,,1246.886666666667,
582,hold,74.0,0.0,,,,,,,1988.2000000001865,19,,,,,[''],2020-06-16 21:21:00,1251.8,,,,2020-06-17,2020-06-17 03:01:00,1246.6,林埃,,1248.316129032258,
583,hold,76.0,0.0,,,,,,,399.60000000009313,19,,,,,[''],2020-06-18 07:08:00,1248.4,,,,2020-06-18,2020-06-18 08:29:00,1246.0,林埃,,1247.5890243902436,
584,hold,77.0,0.0,,,,,,,275.4000000001397,19,,,,,[''],2020-06-19 15:35:00,1251.9,,,,2020-06-19,2020-06-19 16:23:00,1247.8,林埃,,1250.5265306122446,
585,hold,78.0,0.0,,,,,,,489.80000000004657,19,,,,,[''],2020-06-19 21:21:00,1256.2,,,,2020-06-19,2020-06-19 23:01:00,1246.7,具埃,,1247.9940594059406,
586,hold,79.0,0.0,,,,,,,896.6000000000931,19,,,,,[''],2020-06-22 09:40:00,1246.5,,,,2020-06-22,2020-06-22 11:23:00,1250.6,具埃,,1248.1721153846154,
587,hold,80.0,0.0,,,,,,,542.3999999999069,19,,,,,[''],2020-06-23 09:03:00,1251.6,,,,2020-06-23,2020-06-23 10:29:00,1247.0,林埃,,1248.2563218390806,
588,hold,82.0,0.0,,,,,,,3119.4000000001397,19,,,,,[''],2020-06-25 06:06:00,1219.1,,,,2020-06-25,2020-06-25 16:00:00,1216.3,林埃,,1216.6865546218487,
589,hold,83.0,0.0,,,,,,,331.30000000004657,19,,,,,[''],2020-06-26 09:00:00,1248.6,,,,2020-06-26,2020-06-26 10:04:00,1247.1,林埃,,1248.3753846153845,
590,hold,84.0,0.0,,,,,,,785.6999999999533,19,,,,,[''],2020-06-29 10:32:00,1250.2,,,,2020-06-29,2020-06-29 12:56:00,1248.5,林埃,,1248.4255172413793,
591,hold,85.0,0.0,,,,,,,1031.3000000000468,19,,,,,[''],2020-06-29 16:57:00,1251.2,,,,2020-06-29,2020-06-29 20:16:00,1248.2,具埃,,1248.5935,
592,hold,87.0,0.0,,,,,,,421.30000000004657,19,,,,,[''],2020-07-01 14:55:00,1249.0,,,,2020-07-01,2020-07-01 16:14:00,1247.4,林埃,,1249.0862499999996,
593,hold,88.0,0.0,,,,,,,1187.9000000001395,19,,,,,[''],2020-07-02 11:10:00,1260.3,,,,2020-07-02,2020-07-02 14:49:00,1246.9,林埃,,1246.845,
594,hold,90.0,0.0,,,,,,,4755.0,19,,,,,[''],2020-07-09 18:56:00,1252.3,,,,2020-07-10,2020-07-10 08:31:00,1246.9,林埃,,1247.3039215686274,
595,hold,91.0,0.0,,,,,,,645.1999999999534,19,,,,,[''],2020-07-13 20:55:00,1231.0,,,,2020-07-13,2020-07-13 22:19:00,1228.6,具埃,,1226.62,
596,hold,92.0,0.0,,,,,,,874.4000000001398,19,,,,,[''],2020-07-14 07:03:00,1231.4,,,,2020-07-14,2020-07-14 10:51:00,1226.6,林埃,,1227.6497816593887,
597,hold,93.0,0.0,,,,,,,202.20000000018624,19,,,,,[''],2020-07-14 21:03:00,1267.7,,,,2020-07-14,2020-07-14 22:14:00,1247.2,具埃,,1249.9847222222222,
598,hold,0.0,0.0,,,,,,,366.5,20,,,,,[''],2020-03-02 07:40:00,1266.2,,,,,2020-03-02 09:23:00,1260.1,,,1259.9076923076925,
599,hold,1.0,0.0,,,,,,,1240.0,20,,,,,[''],2020-03-02 20:05:00,1253.3,,,,2020-03-03,2020-03-02 22:46:00,1259.1,具埃,,1258.5037037037034,
600,hold,2.0,0.0,,,,,,,1543.1999999999537,20,,,,,[''],2020-03-04 12:05:00,1259.9,,,,2020-03-04,2020-03-04 20:20:00,1259.0,具埃,,1258.8391129032257,
601,hold,3.0,0.0,,,,,,,2737.0,20,,,,,[''],2020-03-05 06:39:00,1250.2,,,,2020-03-05,2020-03-05 15:16:00,1260.0,具埃,,1258.1693050193048,
602,hold,4.0,0.0,,,,,,,2784.8999999999073,20,,,,,[''],2020-03-09 11:09:00,1251.5,,,,2020-03-09,2020-03-09 19:39:00,1258.9,具埃,,1259.142563600783,
603,hold,6.0,0.0,,,,,,,732.8999999999069,20,,,,,[''],2020-03-13 20:50:00,1209.7,,,,2020-03-13,2020-03-14 01:25:00,1208.1,具埃,,1208.7097826086956,
604,hold,7.0,0.0,,,,,,,1109.3999999999069,20,,,,,[''],2020-03-16 08:23:00,1213.6,,,,2020-03-16,2020-03-16 15:44:00,1208.9,林埃,,1208.6841628959273,
605,hold,8.0,0.0,,,,,,,1864.8000000000463,20,,,,,[''],2020-03-17 03:57:00,1250.8,,,,2020-03-17,2020-03-17 11:30:00,1259.6,林埃,,1257.1222466960353,
606,hold,9.0,0.0,,,,,,,175.10000000009308,20,,,,,[''],2020-03-17 20:49:00,1265.2,,,,2020-03-17,2020-03-17 22:00:00,1258.0,具埃,,1258.6555555555556,
607,hold,10.0,0.0,,,,,,,392.9000000001397,20,,,,,[''],2020-03-18 05:37:00,1252.7,,,,2020-03-18,2020-03-18 06:37:00,1260.5,具埃,,1253.2163934426226,
608,hold,12.0,0.0,,,,,,,1034.0,20,,,,,[''],2020-03-24 09:39:00,1244.0,,,,2020-03-24,2020-03-24 15:17:00,1240.6,林埃,,1238.2719764011802,
609,hold,13.0,0.0,,,,,,,231.0,20,,,,,[''],2020-03-25 00:06:00,1238.2,,,,2020-03-24,2020-03-25 01:27:00,1238.1,具埃,,1238.1999999999996,
610,hold,15.0,0.0,,,,,,,531.5,20,,,,,[''],2020-03-25 18:57:00,1257.8,,,,2020-03-26,2020-03-25 21:40:00,1259.1,林埃,,1258.4146341463415,
611,hold,16.0,0.0,,,,,,,778.6999999999533,20,,,,,[''],2020-03-27 23:44:00,1214.5,,,,2020-03-27,2020-03-28 04:46:00,1208.6,具埃,,1208.397689768977,
612,hold,17.0,0.0,,,,,,,541.3999999999069,20,,,,,[''],2020-03-30 07:17:00,1240.4,,,,2020-03-30,2020-03-30 10:40:00,1239.3,林埃,,1238.9779411764705,
613,hold,18.0,0.0,,,,,,,3264.0,20,,,,,[''],2020-03-30 21:04:00,1255.9,,,,2020-03-31,2020-03-31 08:18:00,1258.5,林埃,,1258.6674074074076,
614,hold,19.0,0.0,,,,,,,1912.9000000001402,20,,,,,[''],2020-03-31 23:45:00,1249.0,,,,2020-04-01,2020-04-01 09:15:00,1258.7,林埃,,1258.4152364273205,
615,hold,20.0,0.0,,,,,,,912.8999999999068,20,,,,,[''],2020-04-01 18:29:00,1240.9,,,,2020-04-02,2020-04-01 21:01:00,1259.2,林埃,,1252.1294117647058,
616,hold,21.0,0.0,,,,,,,476.0999999998603,20,,,,,[''],2020-04-02 19:54:00,1253.1,,,,2020-04-03,2020-04-02 20:42:00,1263.7,林埃,,1254.4938775510204,
617,hold,23.0,0.0,,,,,,,904.3999999999068,20,,,,,[''],2020-04-04 13:25:00,1231.5,,,,2020-04-04,2020-04-04 20:12:00,1241.1,具埃,,1240.0791666666667,
618,hold,24.0,0.0,,,,,,,137.29999999981374,20,,,,,[''],2020-04-06 14:09:00,1250.2,,,,2020-04-06,2020-04-06 14:46:00,1249.8,林埃,,1249.5236842105267,
619,hold,25.0,0.0,,,,,,,314.0,20,,,,,[''],2020-04-06 19:56:00,1252.3,,,,2020-04-07,2020-04-06 20:50:00,1250.0,林埃,,1250.050909090909,
620,hold,26.0,0.0,,,,,,,224.70000000018624,20,,,,,[''],2020-04-07 19:14:00,1249.1,,,,2020-04-07,2020-04-07 20:11:00,1251.1,具埃,,1249.753448275862,
621,hold,27.0,0.0,,,,,,,3012.1000000000927,20,,,,,[''],2020-04-08 11:06:00,1251.8,,,,2020-04-08,2020-04-09 01:32:00,1248.8,具埃,,1249.1176470588236,
622,hold,28.0,0.0,,,,,,,438.30000000004657,20,,,,,[''],2020-04-09 07:07:00,1249.1,,,,2020-04-09,2020-04-09 08:59:00,1249.1,林埃,,1249.0061946902656,
623,hold,29.0,0.0,,,,,,,4702.799999999814,20,,,,,[''],2020-04-09 23:43:00,1248.1,,,,2020-04-10,2020-04-10 18:02:00,1249.4,林埃,,1248.9636363636364,
624,hold,32.0,0.0,,,,,,,189.6000000000932,20,,,,,[''],2020-04-13 20:39:00,1248.1,,,,2020-04-13,2020-04-13 21:29:00,1249.5,具埃,,1249.4372549019604,
625,hold,33.0,0.0,,,,,,,417.5,20,,,,,[''],2020-04-14 05:32:00,1254.4,,,,2020-04-14,2020-04-14 06:30:00,1260.7,具埃,,1262.893220338983,
626,hold,34.0,0.0,,,,,,,278.60000000009313,20,,,,,[''],2020-04-15 21:11:00,1249.6,,,,2020-04-15,2020-04-15 22:34:00,1250.7,具埃,,1250.0392857142858,
627,hold,35.0,0.0,,,,,,,183.6000000000932,20,,,,,[''],2020-04-20 08:40:00,1250.6,,,,2020-04-20,2020-04-20 09:25:00,1249.4,林埃,,1249.4782608695655,
628,hold,36.0,0.0,,,,,,,2745.599999999861,20,,,,,[''],2020-04-20 22:08:00,1247.1,,,,2020-04-21,2020-04-21 10:30:00,1249.4,林埃,,1249.2584118438765,
629,hold,37.0,0.0,,,,,,,2587.8000000000466,20,,,,,[''],2020-04-21 21:21:00,1243.6,,,,2020-04-22,2020-04-22 05:58:00,1249.0,林埃,,1249.0372586872588,
630,hold,38.0,0.0,,,,,,,1301.7000000001865,20,,,,,[''],2020-04-23 23:01:00,1249.9,,,,2020-04-24,2020-04-24 05:35:00,1253.1,林埃,,1252.5481012658227,
631,hold,39.0,0.0,,,,,,,4549.40000000014,20,,,,,[''],2020-04-24 16:38:00,1250.3,,,,2020-04-25,2020-04-25 13:32:00,1249.3,林埃,,1249.1060557768926,
632,hold,40.0,0.0,,,,,,,4138.0,20,,,,,[''],2020-04-27 20:35:00,1235.3,,,,2020-04-28,2020-04-28 10:28:00,1219.0,林埃,,1219.910071942446,
633,hold,41.0,0.0,,,,,,,191.5999999998603,20,,,,,[''],2020-04-28 22:00:00,1220.1,,,,2020-04-28,2020-04-28 22:57:00,1219.0,具埃,,1219.1982758620688,
634,hold,42.0,0.0,,,,,,,553.5999999998603,20,,,,,[''],2020-04-29 03:07:00,1248.9,,,,2020-04-29,2020-04-29 05:18:00,1248.9,林埃,,1248.9840909090906,
635,hold,43.0,0.0,,,,,,,2333.4000000001397,20,,,,,[''],2020-04-30 01:24:00,1251.3,,,,2020-04-30,2020-04-30 12:59:00,1249.6,林埃,,1248.5544540229885,
636,hold,44.0,0.0,,,,,,,301.80000000004657,20,,,,,[''],2020-05-06 11:37:00,1230.8,,,,2020-05-06,2020-05-06 13:03:00,1229.3,林埃,,1229.3494252873566,
637,hold,45.0,0.0,,,,,,,275.0,20,,,,,[''],2020-05-07 12:03:00,1247.9,,,,2020-05-07,2020-05-07 12:58:00,1249.0,林埃,,1249.4035714285715,
638,hold,46.0,0.0,,,,,,,831.8999999999069,20,,,,,[''],2020-05-07 21:56:00,1248.8,,,,2020-05-09,2020-05-08 02:20:00,1248.9,林埃,,1249.0249056603775,
639,hold,48.0,0.0,,,,,,,1343.1000000000931,20,,,,,[''],2020-05-11 15:15:00,1250.0,,,,2020-05-11,2020-05-11 22:50:00,1249.6,具埃,,1249.5065789473686,
640,hold,51.0,0.0,,,,,,,4023.5,20,,,,,[''],2020-05-14 20:06:00,1255.0,,,,2020-05-15,2020-05-15 14:14:00,1249.0,林埃,,1249.7881083562902,
641,hold,53.0,0.0,,,,,,,1226.9000000001395,20,,,,,[''],2020-05-18 09:29:00,1247.2,,,,2020-05-18,2020-05-18 13:59:00,1249.5,具埃,,1249.3756457564575,
642,hold,55.0,0.0,,,,,,,748.8000000000467,20,,,,,[''],2020-05-21 05:05:00,1253.3,,,,2020-05-21,2020-05-21 06:59:00,1276.2,林埃,,1269.4234782608694,
643,hold,56.0,0.0,,,,,,,394.5999999998603,20,,,,,[''],2020-05-22 14:01:00,1252.2,,,,2020-05-22,2020-05-22 15:56:00,1249.7,林埃,,1249.8043103448276,
644,hold,58.0,0.0,,,,,,,448.30000000004657,20,,,,,[''],2020-05-25 08:27:00,1250.0,,,,2020-05-25,2020-05-25 10:44:00,1249.6,林埃,,1249.454347826087,
645,hold,59.0,0.0,,,,,,,1042.8000000000468,20,,,,,[''],2020-05-25 20:06:00,1251.0,,,,2020-05-26,2020-05-25 23:17:00,1249.3,林埃,,1249.5427083333334,
646,hold,60.0,0.0,,,,,,,663.9000000001398,20,,,,,[''],2020-05-26 23:51:00,1256.3,,,,2020-05-27,2020-05-27 01:51:00,1249.5,具埃,,1249.5768595041322,
647,hold,61.0,0.0,,,,,,,478.10000000009313,20,,,,,[''],2020-05-28 17:24:00,1248.4,,,,2020-05-28,2020-05-28 20:22:00,1249.0,具埃,,1249.6519553072626,
648,hold,63.0,0.0,,,,,,,312.5,20,,,,,[''],2020-06-01 13:56:00,1251.2,,,,2020-06-01,2020-06-01 15:34:00,1250.0,林埃,,1249.9151515151516,
649,hold,64.0,0.0,,,,,,,121.5,20,,,,,[''],2020-06-01 20:41:00,1251.9,,,,2020-06-02,2020-06-01 21:19:00,1250.0,林埃,,1249.9410256410256,
650,hold,65.0,0.0,,,,,,,266.10000000009313,20,,,,,[''],2020-06-03 07:18:00,1250.7,,,,2020-06-03,2020-06-03 08:48:00,1249.4,林埃,,1249.4472527472526,
651,hold,66.0,0.0,,,,,,,262.79999999981374,20,,,,,[''],2020-06-03 17:33:00,1248.7,,,,2020-06-04,2020-06-03 18:44:00,1249.8,林埃,,1249.75,
652,hold,67.0,0.0,,,,,,,286.80000000004657,20,,,,,[''],2020-06-05 06:49:00,1249.6,,,,2020-06-05,2020-06-05 08:27:00,1249.3,林埃,,1249.231313131313,
653,hold,68.0,0.0,,,,,,,4276.899999999907,20,,,,,[''],2020-06-08 21:46:00,1253.3,,,,2020-06-09,2020-06-09 13:38:00,1255.0,林埃,,1256.4895068205667,
654,hold,70.0,0.0,,,,,,,269.4000000001397,20,,,,,[''],2020-06-10 04:44:00,1255.5,,,,2020-06-10,2020-06-10 05:23:00,1265.0,具埃,,1259.0925,
655,hold,71.0,0.0,,,,,,,700.1999999999533,20,,,,,[''],2020-06-12 01:19:00,1277.1,,,,2020-06-11,2020-06-12 05:27:00,1251.1,具埃,,1252.6883534136548,
656,hold,72.0,0.0,,,,,,,119.69999999995345,20,,,,,[''],2020-06-12 20:53:00,1259.4,,,,2020-06-12,2020-06-12 21:26:00,1249.8,具埃,,1249.2647058823532,
657,hold,73.0,0.0,,,,,,,286.7999999998138,20,,,,,[''],2020-06-15 14:59:00,1256.3,,,,2020-06-15,2020-06-15 15:59:00,1254.7,具埃,,1250.2688524590162,
658,hold,74.0,0.0,,,,,,,194.89999999990692,20,,,,,[''],2020-06-16 08:51:00,1175.1,,,,2020-06-16,2020-06-16 09:29:00,1204.6,具埃,,1190.4358974358975,
659,hold,77.0,0.0,,,,,,,703.1000000000931,20,,,,,[''],2020-06-19 23:13:00,1247.8,,,,2020-06-19,2020-06-20 02:27:00,1254.8,具埃,,1245.5610256410255,
660,hold,78.0,0.0,,,,,,,194.1000000000932,20,,,,,[''],2020-06-22 11:53:00,1252.0,,,,2020-06-22,2020-06-22 12:58:00,1253.5,林埃,,1253.107575757576,
661,hold,79.0,0.0,,,,,,,536.1999999999534,20,,,,,[''],2020-06-22 22:20:00,1255.9,,,,2020-06-22,2020-06-23 01:10:00,1253.6,具埃,,1253.411111111111,
662,hold,80.0,0.0,,,,,,,2098.7999999998137,20,,,,,[''],2020-06-23 18:46:00,1253.4,,,,2020-06-24,2020-06-24 06:51:00,1253.4,林埃,,1253.0786501377409,
663,hold,83.0,0.0,,,,,,,905.0999999998604,20,,,,,[''],2020-06-30 11:17:00,1253.9,,,,2020-06-30,2020-06-30 15:53:00,1253.3,林埃,,1253.078700361011,
664,hold,85.0,0.0,,,,,,,409.80000000004657,20,,,,,[''],2020-07-01 16:17:00,1252.9,,,,2020-07-01,2020-07-01 18:18:00,1252.6,具埃,,1253.02868852459,
665,hold,86.0,0.0,,,,,,,830.4000000001398,20,,,,,[''],2020-07-02 11:25:00,1254.0,,,,2020-07-02,2020-07-02 15:24:00,1255.2,具埃,,1253.2495833333332,
666,hold,87.0,0.0,,,,,,,343.0,20,,,,,[''],2020-07-06 21:31:00,1252.3,,,,2020-07-03,2020-07-06 23:00:00,1255.5,具埃,,1253.51,
667,hold,88.0,0.0,,,,,,,2090.5999999998608,20,,,,,[''],2020-07-07 09:38:00,1255.4,,,,2020-07-07,2020-07-07 18:54:00,1253.0,具埃,,1253.254039497307,
668,hold,89.0,0.0,,,,,,,263.5,20,,,,,[''],2020-07-09 11:45:00,1255.5,,,,2020-07-09,2020-07-09 12:54:00,1254.2,林埃,,1253.9985714285715,
669,hold,90.0,0.0,,,,,,,2904.3999999999073,20,,,,,[''],2020-07-09 23:36:00,1252.2,,,,2020-07-10,2020-07-10 10:43:00,1253.7,林埃,,1253.2482035928144,
670,hold,93.0,0.0,,,,,,,573.6999999999534,20,,,,,[''],2020-07-13 15:05:00,1256.4,,,,2020-07-13,2020-07-13 18:01:00,1253.0,具埃,,1252.9333333333334,
671,hold,94.0,0.0,,,,,,,212.6000000000932,20,,,,,[''],2020-07-14 07:19:00,1253.1,,,,2020-07-14,2020-07-14 08:24:00,1253.3,林埃,,1253.0666666666666,
672,hold,95.0,0.0,,,,,,,443.4000000001397,20,,,,,[''],2020-07-14 20:39:00,1253.6,,,,2020-07-15,2020-07-14 22:32:00,1252.5,林埃,,1253.0771929824562,
